item_id,cefr_true,true_p_mid,alpha,beta,k_train,n_train,p_est,p_error,acc_test_mid,brier_test_mid,logloss_test_mid,acc_weak_test,acc_strong_test,gap_weak_strong_test,var_p,ci95_low,ci95_high,ci95_width,level_hat,band_hat_lo,band_hat_hi,d_to_boundary_hat,nearest_boundary_hat,learned_edges_q
22,A1,0.9216666666666666,129.0,13.0,128,140,0.9084507042253521,-0.01321596244131451,0.9833333333333333,0.021996297031012368,0.13426237068792418,0.9333333333333333,0.9333333333333333,0.0,0.0005815945609637337,0.8560552597045898,0.9499907493591309,0.09393548965454102,L6,0.8403755868544599,0.9647887323943662,0.05633802816901412,0.9647887323943662,"0.098592,0.232394,0.384977,0.542254,0.690141,0.840376,0.964789"
37,A2,0.7324999999999999,101.0,41.0,100,140,0.7112676056338029,-0.02123239436619706,0.65,0.23125371950009924,0.6562484983079345,0.7833333333333333,0.7833333333333333,0.0,0.0014361258658025173,0.6343250274658203,0.7825736999511719,0.14824867248535156,L5,0.6901408450704225,0.8403755868544599,0.021126760563380365,0.6901408450704225,"0.098592,0.232394,0.384977,0.542254,0.690141,0.840376,0.964789"
30,A1,0.9483333333333333,137.0,5.0,136,140,0.9647887323943662,0.016455399061032994,0.9666666666666667,0.03222574885935331,0.14619756555293664,0.9166666666666666,0.95,0.033333333333333326,0.00023756247719747026,0.9289588928222656,0.9883873462677002,0.05942845344543457,L6,0.8403755868544599,0.9647887323943662,0.0,0.9647887323943662,"0.098592,0.232394,0.384977,0.542254,0.690141,0.840376,0.964789"
27,A1,0.9383333333333332,130.0,12.0,129,140,0.9154929577464789,-0.022840375586854367,0.9166666666666666,0.07639026648151823,0.2868449238679769,0.9333333333333333,0.9666666666666667,0.033333333333333326,0.0005410181962453337,0.8646993637084961,0.9552497863769531,0.09055042266845703,L6,0.8403755868544599,0.9647887323943662,0.04929577464788737,0.9647887323943662,"0.098592,0.232394,0.384977,0.542254,0.690141,0.840376,0.964789"
69,B1,0.5925,83.0,59.0,82,140,0.5845070422535211,-0.007992957746478901,0.5,0.25714144019043844,0.7076380317501022,0.5666666666666667,0.6,0.033333333333333326,0.0016983116070598712,0.5027351379394531,0.6640233993530273,0.16128826141357422,L4,0.5422535211267605,0.6901408450704225,0.04225352112676062,0.5422535211267605,"0.098592,0.232394,0.384977,0.542254,0.690141,0.840376,0.964789"
155,C2,0.1225,22.0,120.0,21,140,0.15492957746478872,0.03242957746478872,0.1,0.09301725848046026,0.3379802437615877,0.05,0.1,0.05,0.0009155692551844109,0.10044050216674805,0.2186107635498047,0.11817026138305664,L1,0.09859154929577464,0.2323943661971831,0.05633802816901408,0.09859154929577464,"0.098592,0.232394,0.384977,0.542254,0.690141,0.840376,0.964789"
158,C2,0.1375,22.0,120.0,21,140,0.15492957746478872,0.01742957746478871,0.08333333333333333,0.08151491106261988,0.30970608893785884,0.08333333333333333,0.13333333333333333,0.05,0.0009155692551844109,0.10044050216674805,0.2186107635498047,0.11817026138305664,L1,0.09859154929577464,0.2323943661971831,0.05633802816901408,0.09859154929577464,"0.098592,0.232394,0.384977,0.542254,0.690141,0.840376,0.964789"
29,A1,0.945,135.0,7.0,134,140,0.9507042253521126,0.0057042253521126796,0.9,0.09257091846855782,0.3464887421011429,0.9,0.9666666666666667,0.06666666666666665,0.00032773217657169256,0.9096822738647461,0.9798097610473633,0.07012748718261719,L6,0.8403755868544599,0.9647887323943662,0.014084507042253613,0.9647887323943662,"0.098592,0.232394,0.384977,0.542254,0.690141,0.840376,0.964789"
24,A1,0.9283333333333332,133.0,9.0,132,140,0.9366197183098591,0.008286384976525896,0.8666666666666667,0.12044898498975071,0.4245612028309117,0.8833333333333333,0.95,0.06666666666666665,0.0004151274236574772,0.891265869140625,0.970400333404541,0.07913446426391602,L6,0.8403755868544599,0.9647887323943662,0.028169014084507116,0.9647887323943662,"0.098592,0.232394,0.384977,0.542254,0.690141,0.840376,0.964789"
20,A1,0.915,134.0,8.0,133,140,0.9436619718309859,0.028661971830985844,0.95,0.04754017060107123,0.19890717056390314,0.9,0.9833333333333333,0.08333333333333326,0.0003717766066506396,0.9003877639770508,0.975189208984375,0.07480144500732422,L6,0.8403755868544599,0.9647887323943662,0.021126760563380365,0.9647887323943662,"0.098592,0.232394,0.384977,0.542254,0.690141,0.840376,0.964789"
