item_id,cefr_true,true_p_mid,alpha,beta,k_train,n_train,p_est,p_error,acc_test_mid,brier_test_mid,logloss_test_mid,acc_weak_test,acc_strong_test,gap_weak_strong_test,var_p,ci95_low,ci95_high,ci95_width,level_hat,band_hat_lo,band_hat_hi,d_to_boundary_hat,nearest_boundary_hat,learned_edges_q
1,A1,0.8516666666666667,37.0,7.0,36,42,0.8409090909090909,-0.010757575757575744,1.0,0.025309917355371896,0.17327172127403667,0.8333333333333334,0.8888888888888888,0.05555555555555547,0.002972910927456382,0.7206764221191406,0.9319477081298828,0.2112712860107422,L6,0.8409090909090909,0.9772727272727273,0.0,0.8409090909090909,"0.090909,0.227273,0.401515,0.568182,0.681818,0.840909,0.977273"
2,A1,0.855,34.0,10.0,33,42,0.7727272727272727,-0.08227272727272728,0.8888888888888888,0.11225895316804407,0.3938041572601126,0.7222222222222222,1.0,0.2777777777777778,0.0039026629935720843,0.6395759582519531,0.8824462890625,0.24287033081054688,L5,0.6818181818181818,0.8409090909090909,0.06818181818181823,0.8409090909090909,"0.090909,0.227273,0.401515,0.568182,0.681818,0.840909,0.977273"
3,A1,0.8583333333333333,39.0,5.0,38,42,0.8863636363636364,0.028030303030303072,0.8333333333333334,0.14170110192837465,0.4629819434045391,0.7222222222222222,0.9444444444444444,0.2222222222222222,0.002238292011019284,0.7786464691162109,0.9611473083496094,0.18250083923339844,L6,0.8409090909090909,0.9772727272727273,0.045454545454545414,0.8409090909090909,"0.090909,0.227273,0.401515,0.568182,0.681818,0.840909,0.977273"
4,A1,0.8616666666666667,40.0,4.0,39,42,0.9090909090909091,0.04742424242424237,0.8333333333333334,0.14462809917355374,0.47907436196999925,0.7222222222222222,0.9444444444444444,0.2222222222222222,0.0018365472910927456,0.8093929290771484,0.9740686416625977,0.16467571258544922,L6,0.8409090909090909,0.9772727272727273,0.06818181818181812,0.8409090909090909,"0.090909,0.227273,0.401515,0.568182,0.681818,0.840909,0.977273"
5,A1,0.865,36.0,8.0,35,42,0.8181818181818182,-0.04681818181818176,1.0,0.0330578512396694,0.2006706954621511,0.6111111111111112,0.9444444444444444,0.33333333333333326,0.003305785123966942,0.6929893493652344,0.9160881042480469,0.2230987548828125,L5,0.6818181818181818,0.8409090909090909,0.022727272727272707,0.8409090909090909,"0.090909,0.227273,0.401515,0.568182,0.681818,0.840909,0.977273"
6,A1,0.8683333333333333,39.0,5.0,38,42,0.8863636363636364,0.018030303030303063,0.8333333333333334,0.14170110192837468,0.46298194340453896,0.7222222222222222,0.8888888888888888,0.16666666666666663,0.002238292011019284,0.7786464691162109,0.9611473083496094,0.18250083923339844,L6,0.8409090909090909,0.9772727272727273,0.045454545454545414,0.8409090909090909,"0.090909,0.227273,0.401515,0.568182,0.681818,0.840909,0.977273"
7,A1,0.8716666666666666,38.0,6.0,37,42,0.8636363636363636,-0.008030303030302943,0.9444444444444444,0.05899908172635446,0.2491494014417827,0.8888888888888888,0.8888888888888888,0.0,0.0026170798898071624,0.7491683959960938,0.9470233917236328,0.19785499572753906,L6,0.8409090909090909,0.9772727272727273,0.022727272727272707,0.8409090909090909,"0.090909,0.227273,0.401515,0.568182,0.681818,0.840909,0.977273"
8,A1,0.875,41.0,3.0,40,42,0.9318181818181818,0.05681818181818177,0.9444444444444444,0.05262855831037649,0.2158931104381866,0.7222222222222222,0.9444444444444444,0.2222222222222222,0.0014118457300275483,0.841888427734375,0.9853744506835938,0.14348602294921875,L6,0.8409090909090909,0.9772727272727273,0.045454545454545525,0.9772727272727273,"0.090909,0.227273,0.401515,0.568182,0.681818,0.840909,0.977273"
9,A1,0.8783333333333333,40.0,4.0,39,42,0.9090909090909091,0.03075757575757576,0.9444444444444444,0.053719008264462804,0.22323157385954964,0.7777777777777778,1.0,0.2222222222222222,0.0018365472910927456,0.8093929290771484,0.9740686416625977,0.16467571258544922,L6,0.8409090909090909,0.9772727272727273,0.06818181818181812,0.8409090909090909,"0.090909,0.227273,0.401515,0.568182,0.681818,0.840909,0.977273"
10,A1,0.8816666666666666,38.0,6.0,37,42,0.8636363636363636,-0.018030303030302952,0.8888888888888888,0.09940312213039487,0.35169532869168996,0.8888888888888888,0.8888888888888888,0.0,0.0026170798898071624,0.7491683959960938,0.9470233917236328,0.19785499572753906,L6,0.8409090909090909,0.9772727272727273,0.022727272727272707,0.8409090909090909,"0.090909,0.227273,0.401515,0.568182,0.681818,0.840909,0.977273"
11,A1,0.885,37.0,7.0,36,42,0.8409090909090909,-0.04409090909090907,0.8888888888888888,0.10106749311294766,0.3582725838950268,0.7222222222222222,1.0,0.2777777777777778,0.002972910927456382,0.7206764221191406,0.9319477081298828,0.2112712860107422,L6,0.8409090909090909,0.9772727272727273,0.0,0.8409090909090909,"0.090909,0.227273,0.401515,0.568182,0.681818,0.840909,0.977273"
12,A1,0.8883333333333333,41.0,3.0,40,42,0.9318181818181818,0.04348484848484846,0.8333333333333334,0.1485881542699724,0.5064441968866529,0.8888888888888888,0.8333333333333334,-0.05555555555555547,0.0014118457300275483,0.841888427734375,0.9853744506835938,0.14348602294921875,L6,0.8409090909090909,0.9772727272727273,0.045454545454545525,0.9772727272727273,"0.090909,0.227273,0.401515,0.568182,0.681818,0.840909,0.977273"
13,A1,0.8916666666666666,41.0,3.0,40,42,0.9318181818181818,0.04015151515151516,0.8888888888888888,0.10060835629017445,0.3611686536624198,0.9444444444444444,1.0,0.05555555555555558,0.0014118457300275483,0.841888427734375,0.9853744506835938,0.14348602294921875,L6,0.8409090909090909,0.9772727272727273,0.045454545454545525,0.9772727272727273,"0.090909,0.227273,0.401515,0.568182,0.681818,0.840909,0.977273"
14,A1,0.895,39.0,5.0,38,42,0.8863636363636364,-0.008636363636363664,1.0,0.01291322314049587,0.12062798778861475,0.6666666666666666,0.8888888888888888,0.2222222222222222,0.002238292011019284,0.7786464691162109,0.9611473083496094,0.18250083923339844,L6,0.8409090909090909,0.9772727272727273,0.045454545454545414,0.8409090909090909,"0.090909,0.227273,0.401515,0.568182,0.681818,0.840909,0.977273"
15,A1,0.8983333333333333,38.0,6.0,37,42,0.8636363636363636,-0.03469696969696967,0.8333333333333334,0.13980716253443523,0.45424125594159726,0.8888888888888888,0.8888888888888888,0.0,0.0026170798898071624,0.7491683959960938,0.9470233917236328,0.19785499572753906,L6,0.8409090909090909,0.9772727272727273,0.022727272727272707,0.8409090909090909,"0.090909,0.227273,0.401515,0.568182,0.681818,0.840909,0.977273"
16,A1,0.9016666666666666,39.0,5.0,38,42,0.8863636363636364,-0.015303030303030263,0.7777777777777778,0.18463039485766763,0.577099928609847,0.9444444444444444,0.9444444444444444,0.0,0.002238292011019284,0.7786464691162109,0.9611473083496094,0.18250083923339844,L6,0.8409090909090909,0.9772727272727273,0.045454545454545414,0.8409090909090909,"0.090909,0.227273,0.401515,0.568182,0.681818,0.840909,0.977273"
17,A1,0.905,37.0,7.0,36,42,0.8409090909090909,-0.06409090909090909,0.9444444444444444,0.06318870523415977,0.26577215258453174,1.0,0.8888888888888888,-0.11111111111111116,0.002972910927456382,0.7206764221191406,0.9319477081298828,0.2112712860107422,L6,0.8409090909090909,0.9772727272727273,0.0,0.8409090909090909,"0.090909,0.227273,0.401515,0.568182,0.681818,0.840909,0.977273"
18,A1,0.9083333333333332,43.0,1.0,42,42,0.9772727272727273,0.06893939393939408,0.7777777777777778,0.21263774104683197,0.8588117661566016,0.8333333333333334,0.9444444444444444,0.11111111111111105,0.0004935720844811754,0.9177894592285156,0.999411404132843,0.08162194490432739,L6,0.8409090909090909,0.9772727272727273,0.0,0.9772727272727273,"0.090909,0.227273,0.401515,0.568182,0.681818,0.840909,0.977273"
19,A1,0.9116666666666666,41.0,3.0,40,42,0.9318181818181818,0.020151515151515142,1.0,0.00464876033057852,0.07061756721395343,0.8333333333333334,1.0,0.16666666666666663,0.0014118457300275483,0.841888427734375,0.9853744506835938,0.14348602294921875,L6,0.8409090909090909,0.9772727272727273,0.045454545454545525,0.9772727272727273,"0.090909,0.227273,0.401515,0.568182,0.681818,0.840909,0.977273"
20,A1,0.915,41.0,3.0,40,42,0.9318181818181818,0.016818181818181732,0.9444444444444444,0.05262855831037649,0.2158931104381866,0.9444444444444444,1.0,0.05555555555555558,0.0014118457300275483,0.841888427734375,0.9853744506835938,0.14348602294921875,L6,0.8409090909090909,0.9772727272727273,0.045454545454545525,0.9772727272727273,"0.090909,0.227273,0.401515,0.568182,0.681818,0.840909,0.977273"
21,A1,0.9183333333333332,40.0,4.0,39,42,0.9090909090909091,-0.009242424242424163,0.8888888888888888,0.09917355371900825,0.35115296791477435,0.9444444444444444,1.0,0.05555555555555558,0.0018365472910927456,0.8093929290771484,0.9740686416625977,0.16467571258544922,L6,0.8409090909090909,0.9772727272727273,0.06818181818181812,0.8409090909090909,"0.090909,0.227273,0.401515,0.568182,0.681818,0.840909,0.977273"
22,A1,0.9216666666666666,40.0,4.0,39,42,0.9090909090909091,-0.012575757575757573,0.9444444444444444,0.05371900826446281,0.22323157385954964,0.8333333333333334,0.8888888888888888,0.05555555555555547,0.0018365472910927456,0.8093929290771484,0.9740686416625977,0.16467571258544922,L6,0.8409090909090909,0.9772727272727273,0.06818181818181812,0.8409090909090909,"0.090909,0.227273,0.401515,0.568182,0.681818,0.840909,0.977273"
23,A1,0.925,42.0,2.0,41,42,0.9545454545454546,0.02954545454545454,0.8888888888888888,0.10307621671258035,0.38480028649305104,0.8888888888888888,1.0,0.11111111111111116,0.0009641873278236915,0.8771095275878906,0.994316816329956,0.11720728874206543,L6,0.8409090909090909,0.9772727272727273,0.022727272727272707,0.9772727272727273,"0.090909,0.227273,0.401515,0.568182,0.681818,0.840909,0.977273"
24,A1,0.9283333333333332,40.0,4.0,39,42,0.9090909090909091,-0.019242424242424172,1.0,0.00826446280991736,0.09531017980432491,0.8333333333333334,1.0,0.16666666666666663,0.0018365472910927456,0.8093929290771484,0.9740686416625977,0.16467571258544922,L6,0.8409090909090909,0.9772727272727273,0.06818181818181812,0.8409090909090909,"0.090909,0.227273,0.401515,0.568182,0.681818,0.840909,0.977273"
