item_id,cefr_true,true_p_mid,alpha,beta,k_train,n_train,p_est,p_error,acc_test_mid,brier_test_mid,logloss_test_mid,acc_weak_test,acc_strong_test,gap_weak_strong_test,var_p,ci95_low,ci95_high,ci95_width,level_hat,band_hat_lo,band_hat_hi,d_to_boundary_hat,nearest_boundary_hat,learned_edges_q
1,A1,0.9273956048555962,82.0,4.0,81,84,0.9534883720930233,0.02609276723742704,0.9444444444444444,0.052550928429781874,0.21542943155283034,0.8888888888888888,1.0,0.11111111111111116,0.0005097505330622953,0.900303840637207,0.9870309829711914,0.08672714233398438,L6,0.8275193798449612,0.9534883720930233,0.0,0.9534883720930233,"0.104651,0.244186,0.395349,0.558140,0.697674,0.827519,0.953488"
2,A1,0.8938878439752052,74.0,12.0,73,84,0.8604651162790697,-0.03342272769613541,0.8333333333333334,0.13962502253470344,0.4534752769520328,0.7777777777777778,0.9166666666666666,0.13888888888888884,0.0013800563212174335,0.7802333831787109,0.9248685836791992,0.14463520050048828,L6,0.8275193798449612,0.9534883720930233,0.032945736434108586,0.8275193798449612,"0.104651,0.244186,0.395349,0.558140,0.697674,0.827519,0.953488"
3,A1,0.9358597919911382,81.0,5.0,80,84,0.9418604651162791,0.006000673125140854,0.9722222222222222,0.027928009134066456,0.13725956497657835,0.8611111111111112,0.9166666666666666,0.05555555555555547,0.0006294175789336268,0.8838739395141602,0.9806265830993652,0.09675264358520508,L6,0.8275193798449612,0.9534883720930233,0.011627906976744207,0.9534883720930233,"0.104651,0.244186,0.395349,0.558140,0.697674,0.827519,0.953488"
4,A1,0.9197368029059363,75.0,11.0,74,84,0.872093023255814,-0.04764377965012234,0.9722222222222222,0.03703202932516075,0.19018120607102895,0.8888888888888888,0.9444444444444444,0.05555555555555558,0.0012821469200499805,0.7942676544189453,0.9335899353027344,0.13932228088378906,L6,0.8275193798449612,0.9534883720930233,0.04457364341085279,0.8275193798449612,"0.104651,0.244186,0.395349,0.558140,0.697674,0.827519,0.953488"
5,A1,0.8594177347887649,75.0,11.0,74,84,0.872093023255814,0.012675288467049017,0.8333333333333334,0.14039120245177578,0.4567913228401874,0.6944444444444444,0.7777777777777778,0.08333333333333337,0.0012821469200499805,0.7942676544189453,0.9335899353027344,0.13932228088378906,L6,0.8275193798449612,0.9534883720930233,0.04457364341085279,0.8275193798449612,"0.104651,0.244186,0.395349,0.558140,0.697674,0.827519,0.953488"
6,A1,0.9475622351636755,81.0,5.0,80,84,0.9418604651162791,-0.0057017700473964705,0.9166666666666666,0.07702361636920857,0.29198241176759715,0.8611111111111112,0.9444444444444444,0.08333333333333326,0.0006294175789336268,0.8838739395141602,0.9806265830993652,0.09675264358520508,L6,0.8275193798449612,0.9534883720930233,0.011627906976744207,0.9534883720930233,"0.104651,0.244186,0.395349,0.558140,0.697674,0.827519,0.953488"
7,A1,0.9261139701990353,82.0,4.0,81,84,0.9534883720930233,0.027374401893987987,0.9166666666666666,0.07774472687939428,0.2993301228346182,0.8611111111111112,1.0,0.13888888888888884,0.0005097505330622953,0.900303840637207,0.9870309829711914,0.08672714233398438,L6,0.8275193798449612,0.9534883720930233,0.0,0.9534883720930233,"0.104651,0.244186,0.395349,0.558140,0.697674,0.827519,0.953488"
8,A1,0.9286064305276953,80.0,6.0,79,84,0.9302325581395349,0.0016261276118395562,0.8888888888888888,0.10047473108587225,0.36012812440694014,0.9444444444444444,0.9444444444444444,0.0,0.0007459763898472613,0.8680419921875,0.973656177520752,0.10561418533325195,L6,0.8275193798449612,0.9534883720930233,0.023255813953488413,0.9534883720930233,"0.104651,0.244186,0.395349,0.558140,0.697674,0.827519,0.953488"
9,A1,0.8628113632675546,80.0,6.0,79,84,0.9302325581395349,0.06742119487198028,0.8333333333333334,0.14827834865693168,0.5040318558205973,0.7222222222222222,0.9444444444444444,0.2222222222222222,0.0007459763898472613,0.8680419921875,0.973656177520752,0.10561418533325195,L6,0.8275193798449612,0.9534883720930233,0.023255813953488413,0.9534883720930233,"0.104651,0.244186,0.395349,0.558140,0.697674,0.827519,0.953488"
10,A1,0.8950385937895566,76.0,10.0,75,84,0.8837209302325582,-0.01131766355699848,0.9166666666666666,0.07747431043807464,0.29262630990820043,0.75,0.9444444444444444,0.19444444444444442,0.0011811292839248304,0.8084964752197266,0.9421181678771973,0.1336216926574707,L6,0.8275193798449612,0.9534883720930233,0.056201550387597,0.8275193798449612,"0.104651,0.244186,0.395349,0.558140,0.697674,0.827519,0.953488"
