x,y_fit,slope,intercept,pearson_r
0.0,0.1358589162330252,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.00038927029513766045,0.1358796884886543,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.0007785405902753209,0.13590046074428344,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.0011678108854129812,0.13592123299991254,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.0015570811805506418,0.13594200525554165,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.0019463514756883024,0.13596277751117078,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.0023356217708259625,0.13598354976679988,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.002724892065963623,0.136004322022429,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.0031141623611012836,0.13602509427805812,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.003503432656238944,0.13604586653368722,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.0038927029513766047,0.13606663878931635,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.004281973246514265,0.13608741104494546,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.004671243541651925,0.13610818330057456,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.0050605138367895855,0.1361289555562037,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.005449784131927246,0.1361497278118328,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.005839054427064907,0.1361705000674619,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.006228324722202567,0.13619127232309103,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.006617595017340228,0.13621204457872013,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.007006865312477888,0.13623281683434924,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.007396135607615549,0.13625358908997837,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.0077854059027532094,0.13627436134560747,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.00817467619789087,0.13629513360123657,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.00856394649302853,0.1363159058568657,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.00895321678816619,0.1363366781124948,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.00934248708330385,0.13635745036812394,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.009731757378441511,0.13637822262375304,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.010121027673579171,0.13639899487938215,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.010510297968716832,0.13641976713501128,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.010899568263854492,0.13644053939064038,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.011288838558992154,0.13646131164626948,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.011678108854129813,0.13648208390189862,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.012067379149267475,0.13650285615752772,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.012456649444405134,0.13652362841315682,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.012845919739542794,0.13654440066878595,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.013235190034680456,0.13656517292441506,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.013624460329818115,0.13658594518004416,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.014013730624955777,0.1366067174356733,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.014403000920093436,0.1366274896913024,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.014792271215231098,0.13664826194693153,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.015181541510368757,0.13666903420256063,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.015570811805506419,0.13668980645818973,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.015960082100644077,0.13671057871381886,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.01634935239578174,0.13673135096944797,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.0167386226909194,0.13675212322507707,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.01712789298605706,0.1367728954807062,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.01751716328119472,0.1367936677363353,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.01790643357633238,0.1368144399919644,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.018295703871470042,0.13683521224759354,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.0186849741666077,0.13685598450322264,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.01907424446174536,0.13687675675885175,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.019463514756883023,0.13689752901448088,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.019852785052020684,0.13691830127010998,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.020242055347158342,0.1369390735257391,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.020631325642296004,0.13695984578136822,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.021020595937433665,0.13698061803699732,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.021409866232571326,0.13700139029262645,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.021799136527708984,0.13702216254825555,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.022188406822846646,0.13704293480388466,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.022577677117984307,0.1370637070595138,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.022966947413121965,0.1370844793151429,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.023356217708259627,0.137105251570772,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.023745488003397288,0.13712602382640113,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.02413475829853495,0.13714679608203023,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.024524028593672607,0.13716756833765933,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.02491329888881027,0.13718834059328847,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.02530256918394793,0.13720911284891757,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.025691839479085588,0.13722988510454667,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.02608110977422325,0.1372506573601758,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.02647038006936091,0.1372714296158049,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.026859650364498572,0.13729220187143404,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.02724892065963623,0.13731297412706314,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.027638190954773892,0.13733374638269225,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.028027461249911553,0.13735451863832138,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.02841673154504921,0.13737529089395048,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.028806001840186873,0.13739606314957958,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.029195272135324534,0.13741683540520871,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.029584542430462196,0.13743760766083782,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.029973812725599853,0.13745837991646692,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.030363083020737515,0.13747915217209605,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.030752353315875176,0.13749992442772516,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.031141623611012838,0.13752069668335426,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.0315308939061505,0.1375414689389834,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.031920164201288154,0.1375622411946125,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.032309434496425815,0.13758301345024163,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.03269870479156348,0.13760378570587073,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.03308797508670114,0.13762455796149983,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.0334772453818388,0.13764533021712896,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.03386651567697646,0.13766610247275807,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.03425578597211412,0.13768687472838717,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.03464505626725178,0.1377076469840163,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.03503432656238944,0.1377284192396454,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.0354235968575271,0.1377491914952745,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.03581286715266476,0.13776996375090364,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.03620213744780242,0.13779073600653274,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.036591407742940084,0.13781150826216185,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.036980678038077745,0.13783228051779098,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.0373699483332154,0.13785305277342008,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.03775921862835306,0.1378738250290492,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.03814848892349072,0.13789459728467832,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.038537759218628384,0.13791536954030742,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.038927029513766045,0.13793614179593655,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.03931629980890371,0.13795691405156565,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.03970557010404137,0.13797768630719476,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.04009484039917903,0.1379984585628239,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.040484110694316684,0.138019230818453,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.040873380989454346,0.1380400030740821,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.04126265128459201,0.13806077532971123,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.04165192157972967,0.13808154758534033,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.04204119187486733,0.13810231984096943,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.04243046217000499,0.13812309209659857,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.04281973246514265,0.13814386435222767,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.04320900276028031,0.13816463660785677,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.04359827305541797,0.1381854088634859,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.04398754335055563,0.138206181119115,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.04437681364569329,0.13822695337474414,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.04476608394083095,0.13824772563037324,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.045155354235968614,0.13826849788600235,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.045544624531106276,0.13828927014163148,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.04593389482624393,0.13831004239726058,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.04632316512138159,0.13833081465288968,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.04671243541651925,0.13835158690851881,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.047101705711656915,0.13837235916414792,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.047490976006794576,0.13839313141977702,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.04788024630193224,0.13841390367540615,0.053362036324316735,0.1358589162330252,0.0472237328227554
0.0482695165970699,0.13843467593103526,0.053362036324316735,0.1358589162330252,0.0472237328227554
