item_id,cefr_true,true_p_mid,alpha,beta,k_train,n_train,p_est,p_error,acc_test_mid,brier_test_mid,logloss_test_mid,acc_weak_test,acc_strong_test,gap_weak_strong_test,var_p,ci95_low,ci95_high,ci95_width,level_hat,band_hat_lo,band_hat_hi,d_to_boundary_hat,nearest_boundary_hat,learned_edges_q
27,A1,0.8966721003727034,125.0,17.0,124,140,0.8802816901408451,-0.016390410231858277,0.9,0.09038881174370167,0.3270233596235681,0.9,0.9333333333333333,0.033333333333333326,0.0007369638891162398,0.822270393371582,0.9281721115112305,0.10590171813964844,L6,0.8274647887323942,0.9577464788732394,0.05281690140845097,0.8274647887323942,"0.084507,0.246479,0.380282,0.542254,0.690141,0.827465,0.957746"
176,C2,0.10673659290884935,18.0,124.0,17,140,0.1267605633802817,0.02002397047143234,0.16666666666666666,0.14048138596839252,0.45719712661436934,0.05,0.08333333333333333,0.033333333333333326,0.0007740721884740929,0.07744598388671875,0.18601036071777344,0.10856437683105469,L1,0.08450704225352113,0.24647887323943662,0.04225352112676056,0.08450704225352113,"0.084507,0.246479,0.380282,0.542254,0.690141,0.827465,0.957746"
6,A1,0.9475622351636755,134.0,8.0,133,140,0.9436619718309859,-0.0039002633326896685,0.9166666666666666,0.0771176353898036,0.292853779172939,0.9,0.95,0.04999999999999993,0.0003717766066506396,0.9003877639770508,0.975189208984375,0.07480144500732422,L6,0.8274647887323942,0.9577464788732394,0.014084507042253502,0.9577464788732394,"0.084507,0.246479,0.380282,0.542254,0.690141,0.827465,0.957746"
155,C2,0.11628636117031654,21.0,121.0,20,140,0.14788732394366197,0.031600962773345426,0.1,0.0922931957944852,0.3351633227918515,0.05,0.1,0.05,0.0008812354081149955,0.0946202278137207,0.21053314208984375,0.11591291427612305,L1,0.08450704225352113,0.24647887323943662,0.06338028169014084,0.08450704225352113,"0.084507,0.246479,0.380282,0.542254,0.690141,0.827465,0.957746"
180,C2,0.21229120291854237,31.0,111.0,30,140,0.21830985915492956,0.006018656236387199,0.25,0.18850426502678044,0.5651826054957237,0.18333333333333332,0.23333333333333334,0.05000000000000002,0.0011933612905642265,0.15453720092773438,0.2895946502685547,0.1350574493408203,L1,0.08450704225352113,0.24647887323943662,0.02816901408450706,0.24647887323943662,"0.084507,0.246479,0.380282,0.542254,0.690141,0.827465,0.957746"
19,A1,0.9327631171992582,135.0,7.0,134,140,0.9507042253521126,0.017941108152854435,0.8333333333333334,0.1526648151821729,0.5437797173933504,0.9166666666666666,0.9666666666666667,0.050000000000000044,0.00032773217657169256,0.9096822738647461,0.9798097610473633,0.07012748718261719,L6,0.8274647887323942,0.9577464788732394,0.007042253521126751,0.9577464788732394,"0.084507,0.246479,0.380282,0.542254,0.690141,0.827465,0.957746"
37,A2,0.7194882258003207,98.0,44.0,97,140,0.6901408450704225,-0.029347380729898176,0.65,0.2291112874429677,0.6511318245939979,0.7333333333333333,0.7833333333333333,0.050000000000000044,0.0014954297834678713,0.6119556427001953,0.7632522583007812,0.15129661560058594,L5,0.6901408450704225,0.8274647887323942,0.0,0.6901408450704225,"0.084507,0.246479,0.380282,0.542254,0.690141,0.827465,0.957746"
12,A1,0.9426764988848602,136.0,6.0,135,140,0.9577464788732394,0.015069979988379223,0.9833333333333333,0.017043576010050923,0.09518709547367536,0.9,0.9666666666666667,0.06666666666666665,0.0002829941334206361,0.9191875457763672,0.9842259883880615,0.06503844261169434,L6,0.8274647887323942,0.9577464788732394,0.0,0.9577464788732394,"0.084507,0.246479,0.380282,0.542254,0.690141,0.827465,0.957746"
179,C2,0.23375158993823708,30.0,112.0,29,140,0.2112676056338028,-0.022483984304434268,0.16666666666666666,0.1408781326456391,0.4568784345783226,0.21666666666666667,0.2833333333333333,0.06666666666666665,0.0011652699611437957,0.1483936309814453,0.28184032440185547,0.13344669342041016,L1,0.08450704225352113,0.24647887323943662,0.03521126760563381,0.24647887323943662,"0.084507,0.246479,0.380282,0.542254,0.690141,0.827465,0.957746"
24,A1,0.9393121121322198,134.0,8.0,133,140,0.9436619718309859,0.004349859698766112,0.8833333333333333,0.10669510017853596,0.3868003877819748,0.9,0.9666666666666667,0.06666666666666665,0.0003717766066506396,0.9003877639770508,0.975189208984375,0.07480144500732422,L6,0.8274647887323942,0.9577464788732394,0.014084507042253502,0.9577464788732394,"0.084507,0.246479,0.380282,0.542254,0.690141,0.827465,0.957746"
