item_id,cefr_true,true_p_mid,alpha,beta,k_train,n_train,p_est,p_error,acc_test_mid,brier_test_mid,logloss_test_mid,acc_weak_test,acc_strong_test,gap_weak_strong_test,var_p,ci95_low,ci95_high,ci95_width,level_hat,band_hat_lo,band_hat_hi,d_to_boundary_hat,nearest_boundary_hat,learned_edges_q
1,A1,0.9273956048555962,61.0,4.0,60,63,0.9384615384615385,0.011065933605942213,1.0,0.0037869822485207105,0.06351340572232586,0.9629629629629629,1.0,0.03703703703703709,0.000875022413483952,0.8690643310546875,0.9827098846435547,0.11364555358886719,L6,0.8307692307692308,0.9692307692307692,0.03076923076923077,0.9692307692307692,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
2,A1,0.8938878439752052,56.0,9.0,55,63,0.8615384615384616,-0.03234938243674357,0.8518518518518519,0.12629410475564318,0.419869225589959,0.8148148148148148,0.9259259259259259,0.11111111111111116,0.0018074233458848844,0.7684745788574219,0.9336261749267578,0.16515159606933594,L6,0.8307692307692308,0.9692307692307692,0.03076923076923077,0.8307692307692308,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
3,A1,0.9358597919911382,63.0,2.0,62,63,0.9692307692307692,0.033370977239631006,0.8888888888888888,0.10522024983563444,0.4145844930409474,0.8518518518518519,1.0,0.14814814814814814,0.0004518558364712211,0.915989875793457,0.9961928129196167,0.08020293712615967,L6,0.8307692307692308,0.9692307692307692,0.0,0.9692307692307692,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
4,A1,0.9197368029059363,57.0,8.0,56,63,0.8769230769230769,-0.042813725982859374,0.8888888888888888,0.09890861275476658,0.3495148605227218,0.8888888888888888,1.0,0.11111111111111116,0.001635287789133943,0.7875423431396484,0.9444570541381836,0.15691471099853516,L6,0.8307692307692308,0.9692307692307692,0.0461538461538461,0.8307692307692308,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
5,A1,0.8594177347887649,56.0,9.0,55,63,0.8615384615384616,0.0021207267496966553,0.9259259259259259,0.07273285119438964,0.2844524023752234,0.8148148148148148,0.9259259259259259,0.11111111111111116,0.0018074233458848844,0.7684745788574219,0.9336261749267578,0.16515159606933594,L6,0.8307692307692308,0.9692307692307692,0.03076923076923077,0.8307692307692308,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
6,A1,0.9475622351636755,61.0,4.0,60,63,0.9384615384615385,-0.00910069670213709,0.9629629629629629,0.036265614727153186,0.16442375768726733,0.9259259259259259,1.0,0.07407407407407407,0.000875022413483952,0.8690643310546875,0.9827098846435547,0.11364555358886719,L6,0.8307692307692308,0.9692307692307692,0.03076923076923077,0.9692307692307692,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
7,A1,0.9261139701990353,61.0,4.0,60,63,0.9384615384615385,0.012347568262503161,0.9629629629629629,0.036265614727153186,0.16442375768726733,0.7407407407407407,1.0,0.2592592592592593,0.000875022413483952,0.8690643310546875,0.9827098846435547,0.11364555358886719,L6,0.8307692307692308,0.9692307692307692,0.03076923076923077,0.9692307692307692,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
8,A1,0.9286064305276953,60.0,5.0,59,63,0.9230769230769231,-0.005529507450772186,0.9259259259259259,0.0685952224413763,0.264109866917092,0.8518518518518519,0.9629629629629629,0.11111111111111105,0.0010758472296933835,0.8476371765136719,0.9741458892822266,0.1265087127685547,L6,0.8307692307692308,0.9692307692307692,0.0461538461538461,0.9692307692307692,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
9,A1,0.8628113632675546,59.0,6.0,58,63,0.9076923076923077,0.0448809444247531,0.9629629629629629,0.03872014025860179,0.18150826949649781,0.8148148148148148,0.8888888888888888,0.07407407407407407,0.0012694997310381925,0.827021598815918,0.9648127555847168,0.13779115676879883,L6,0.8307692307692308,0.9692307692307692,0.06153846153846154,0.9692307692307692,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
10,A1,0.8950385937895566,57.0,8.0,56,63,0.8769230769230769,-0.01811551686647972,0.8888888888888888,0.09890861275476659,0.3495148605227218,0.7777777777777778,0.9629629629629629,0.18518518518518512,0.001635287789133943,0.7875423431396484,0.9444570541381836,0.15691471099853516,L6,0.8307692307692308,0.9692307692307692,0.0461538461538461,0.8307692307692308,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
11,A1,0.8870798024232581,57.0,8.0,56,63,0.8769230769230769,-0.010156725500181207,0.9629629629629629,0.043068156914310755,0.20406228821496525,0.8518518518518519,0.8518518518518519,0.0,0.001635287789133943,0.7875423431396484,0.9444570541381836,0.15691471099853516,L6,0.8307692307692308,0.9692307692307692,0.0461538461538461,0.8307692307692308,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
12,A1,0.9426764988848602,61.0,4.0,60,63,0.9384615384615385,-0.004214960423321701,1.0,0.0037869822485207105,0.06351340572232586,0.9259259259259259,0.9629629629629629,0.03703703703703698,0.000875022413483952,0.8690643310546875,0.9827098846435547,0.11364555358886719,L6,0.8307692307692308,0.9692307692307692,0.03076923076923077,0.9692307692307692,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
13,A1,0.9143865120080664,61.0,4.0,60,63,0.9384615384615385,0.024075026453472037,0.9259259259259259,0.06874424720578567,0.2653341096522088,0.8518518518518519,0.8518518518518519,0.0,0.000875022413483952,0.8690643310546875,0.9827098846435547,0.11364555358886719,L6,0.8307692307692308,0.9692307692307692,0.03076923076923077,0.9692307692307692,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
14,A1,0.9322761613270829,60.0,5.0,59,63,0.9230769230769231,-0.00919923825015978,0.9259259259259259,0.0685952224413763,0.264109866917092,0.7777777777777778,0.9259259259259259,0.14814814814814814,0.0010758472296933835,0.8476371765136719,0.9741458892822266,0.1265087127685547,L6,0.8307692307692308,0.9692307692307692,0.0461538461538461,0.9692307692307692,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
15,A1,0.8943414198827331,55.0,10.0,54,63,0.8461538461538461,-0.048187573728886934,0.9629629629629629,0.04930966469428007,0.23019290289421904,0.8148148148148148,1.0,0.18518518518518523,0.0019723865877712033,0.7497634887695312,0.9224424362182617,0.17267894744873047,L6,0.8307692307692308,0.9692307692307692,0.01538461538461533,0.8307692307692308,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
16,A1,0.8727238721784777,51.0,14.0,50,63,0.7846153846153846,-0.08810848756309309,1.0,0.04639053254437871,0.24256163717131138,0.6296296296296297,0.8148148148148148,0.18518518518518512,0.0025605164066702527,0.6777362823486328,0.8749313354492188,0.19719505310058594,L5,0.682051282051282,0.8307692307692308,0.04615384615384621,0.8307692307692308,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
17,A1,0.9054584787015835,57.0,8.0,56,63,0.8769230769230769,-0.028535401778506553,0.7777777777777778,0.18266929651545036,0.5676937189843568,0.8148148148148148,0.9259259259259259,0.11111111111111116,0.001635287789133943,0.7875423431396484,0.9444570541381836,0.15691471099853516,L6,0.8307692307692308,0.9692307692307692,0.0461538461538461,0.8307692307692308,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
18,A1,0.8563817256104175,58.0,7.0,57,63,0.8923076923076924,0.03592596669727488,0.8518518518518519,0.12783694937541093,0.4272083869775298,0.7407407407407407,0.9259259259259259,0.18518518518518523,0.001455979917518379,0.8070316314697266,0.9548788070678711,0.14784717559814453,L6,0.8307692307692308,0.9692307692307692,0.06153846153846154,0.8307692307692308,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
19,A1,0.9327631171992582,62.0,3.0,61,63,0.9538461538461539,0.021083036646895703,0.9259259259259259,0.06936664475126014,0.27158785495254417,0.8518518518518519,1.0,0.14814814814814814,0.0006670252824098978,0.8916301727294922,0.9902269840240479,0.09859681129455566,L6,0.8307692307692308,0.9692307692307692,0.01538461538461533,0.9692307692307692,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
20,A1,0.9131664399122065,61.0,4.0,60,63,0.9384615384615385,0.025295098549331985,0.9629629629629629,0.036265614727153186,0.16442375768726733,0.8518518518518519,0.9629629629629629,0.11111111111111105,0.000875022413483952,0.8690643310546875,0.9827098846435547,0.11364555358886719,L6,0.8307692307692308,0.9692307692307692,0.03076923076923077,0.9692307692307692,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
21,A1,0.9258087740085373,61.0,4.0,60,63,0.9384615384615385,0.01265276445300112,0.8888888888888888,0.10122287968441812,0.3662444616171503,0.8518518518518519,0.9629629629629629,0.11111111111111105,0.000875022413483952,0.8690643310546875,0.9827098846435547,0.11364555358886719,L6,0.8307692307692308,0.9692307692307692,0.03076923076923077,0.9692307692307692,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
22,A1,0.8854525968129868,55.0,10.0,54,63,0.8461538461538461,-0.03929875065914068,0.8888888888888888,0.10059171597633138,0.3564705393563245,0.7777777777777778,0.9259259259259259,0.14814814814814814,0.0019723865877712033,0.7497634887695312,0.9224424362182617,0.17267894744873047,L6,0.8307692307692308,0.9692307692307692,0.01538461538461533,0.8307692307692308,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
23,A1,0.9470698024394902,62.0,3.0,61,63,0.9538461538461539,0.006776351406663661,0.7777777777777778,0.20383957922419463,0.7202577951565418,0.9259259259259259,0.9629629629629629,0.03703703703703698,0.0006670252824098978,0.8916301727294922,0.9902269840240479,0.09859681129455566,L6,0.8307692307692308,0.9692307692307692,0.01538461538461533,0.9692307692307692,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
24,A1,0.9393121121322198,61.0,4.0,60,63,0.9384615384615385,-0.0008505736706813094,0.9629629629629629,0.036265614727153186,0.16442375768726733,0.9629629629629629,0.9629629629629629,0.0,0.000875022413483952,0.8690643310546875,0.9827098846435547,0.11364555358886719,L6,0.8307692307692308,0.9692307692307692,0.03076923076923077,0.9692307692307692,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
25,A1,0.9278383497073761,62.0,3.0,61,63,0.9538461538461539,0.02600780413877779,0.9629629629629629,0.03574841113302653,0.15942036990154484,0.8888888888888888,1.0,0.11111111111111116,0.0006670252824098978,0.8916301727294922,0.9902269840240479,0.09859681129455566,L6,0.8307692307692308,0.9692307692307692,0.01538461538461533,0.9692307692307692,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
26,A1,0.8694638707851967,55.0,10.0,54,63,0.8461538461538461,-0.023310024631350568,0.9629629629629629,0.04930966469428007,0.23019290289421904,0.7037037037037037,1.0,0.2962962962962963,0.0019723865877712033,0.7497634887695312,0.9224424362182617,0.17267894744873047,L6,0.8307692307692308,0.9692307692307692,0.01538461538461533,0.8307692307692308,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
27,A1,0.8966721003727034,60.0,5.0,59,63,0.9230769230769231,0.026404822704219733,0.8888888888888888,0.09993425378040764,0.3561434465388698,0.7037037037037037,0.9629629629629629,0.2592592592592592,0.0010758472296933835,0.8476371765136719,0.9741458892822266,0.1265087127685547,L6,0.8307692307692308,0.9692307692307692,0.0461538461538461,0.9692307692307692,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
28,A1,0.8543803765787229,54.0,11.0,53,63,0.8307692307692308,-0.023611145809492085,0.8148148148148148,0.15114617576156042,0.4800492925472709,0.6296296296296297,0.8888888888888888,0.2592592592592592,0.0021301775147928993,0.7313652038574219,0.9109506607055664,0.17958545684814453,L6,0.8307692307692308,0.9692307692307692,0.0,0.8307692307692308,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
29,A1,0.8654289492067547,53.0,12.0,52,63,0.8153846153846154,-0.05004433382213935,0.8518518518518519,0.1275301336839798,0.4241524324567184,0.7407407407407407,0.8888888888888888,0.14814814814814814,0.002280796126949973,0.7132453918457031,0.8991851806640625,0.18593978881835938,L5,0.682051282051282,0.8307692307692308,0.015384615384615441,0.8307692307692308,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
30,A1,0.9183048953242454,58.0,7.0,57,63,0.8923076923076924,-0.02599720301655306,0.9259259259259259,0.06971729125575281,0.27057632316337377,0.9259259259259259,1.0,0.07407407407407407,0.001455979917518379,0.8070316314697266,0.9548788070678711,0.14784717559814453,L6,0.8307692307692308,0.9692307692307692,0.06153846153846154,0.8307692307692308,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
31,A2,0.8117143233861726,45.0,20.0,44,63,0.6923076923076923,-0.11940663107848026,0.7407407407407407,0.1943896559281174,0.5779659472925138,0.7407407407407407,0.9629629629629629,0.2222222222222222,0.0032275416890801506,0.5758285522460938,0.7975788116455078,0.22175025939941406,L5,0.682051282051282,0.8307692307692308,0.010256410256410331,0.682051282051282,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
32,A2,0.8451264598651315,56.0,9.0,55,63,0.8615384615384616,0.016412001673330123,0.8148148148148148,0.15307473153626996,0.4875776371973268,0.8888888888888888,0.8518518518518519,-0.03703703703703698,0.0018074233458848844,0.7684745788574219,0.9336261749267578,0.16515159606933594,L6,0.8307692307692308,0.9692307692307692,0.03076923076923077,0.8307692307692308,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
33,A2,0.7488738037207228,50.0,15.0,49,63,0.7692307692307693,0.02035696551004651,0.8518518518518519,0.13302651764190226,0.4407306058491112,0.5185185185185185,0.8888888888888888,0.37037037037037035,0.0026896180742334587,0.6603031158447266,0.8624839782714844,0.2021808624267578,L5,0.682051282051282,0.8307692307692308,0.06153846153846154,0.8307692307692308,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
34,A2,0.7555689559052303,45.0,20.0,44,63,0.6923076923076923,-0.06326126359753803,0.7777777777777778,0.18014464168310315,0.5479314948400572,0.6666666666666666,0.9259259259259259,0.2592592592592593,0.0032275416890801506,0.5758285522460938,0.7975788116455078,0.22175025939941406,L5,0.682051282051282,0.8307692307692308,0.010256410256410331,0.682051282051282,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
35,A2,0.7704333716913712,44.0,21.0,43,63,0.676923076923077,-0.0935102947682942,0.7037037037037037,0.2092220030681569,0.6093582867017724,0.5925925925925926,0.8888888888888888,0.2962962962962963,0.0033136094674556214,0.5594062805175781,0.7841281890869141,0.22472190856933594,L4,0.5538461538461539,0.682051282051282,0.005128205128204999,0.682051282051282,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
36,A2,0.7284207038626428,40.0,25.0,39,63,0.6153846153846154,-0.11303608847802737,0.7777777777777778,0.19921104536489154,0.5899530667251975,0.6666666666666666,0.7777777777777778,0.11111111111111116,0.0035861574323112783,0.49507713317871094,0.7289638519287109,0.23388671875,L4,0.5538461538461539,0.682051282051282,0.06153846153846154,0.5538461538461539,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
37,A2,0.7194882258003207,47.0,18.0,46,63,0.7230769230769231,0.0035886972766023817,0.6666666666666666,0.22540433925049308,0.6441649494568765,0.4074074074074074,0.8148148148148148,0.4074074074074074,0.0030338891877353417,0.6091232299804688,0.8240337371826172,0.21491050720214844,L5,0.682051282051282,0.8307692307692308,0.0410256410256411,0.682051282051282,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
38,A2,0.7713557389338901,49.0,16.0,48,63,0.7538461538461538,-0.017509585087736257,0.7407407407407407,0.192215647600263,0.5727381210848593,0.7037037037037037,0.8888888888888888,0.18518518518518512,0.0028115474269320424,0.64306640625,0.8498439788818359,0.20677757263183594,L5,0.682051282051282,0.8307692307692308,0.07179487179487187,0.682051282051282,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
39,A2,0.7340364023576326,46.0,19.0,45,63,0.7076923076923077,-0.026344094665324835,0.7037037037037037,0.20852071005917164,0.6077317748354768,0.5925925925925926,0.8888888888888888,0.2962962962962963,0.0031343015958400573,0.5923995971679688,0.810882568359375,0.21848297119140625,L5,0.682051282051282,0.8307692307692308,0.025641025641025772,0.682051282051282,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
40,A2,0.8004720992023765,55.0,10.0,54,63,0.8461538461538461,0.04568174695146965,0.7407407407407407,0.20315581854043394,0.6090258122805359,0.7407407407407407,0.8888888888888888,0.14814814814814814,0.0019723865877712033,0.7497634887695312,0.9224424362182617,0.17267894744873047,L6,0.8307692307692308,0.9692307692307692,0.01538461538461533,0.8307692307692308,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
41,A2,0.7655727878308496,49.0,16.0,48,63,0.7538461538461538,-0.011726633984695756,0.9259259259259259,0.09819855358316898,0.36547301444211017,0.6666666666666666,0.8888888888888888,0.2222222222222222,0.0028115474269320424,0.64306640625,0.8498439788818359,0.20677757263183594,L5,0.682051282051282,0.8307692307692308,0.07179487179487187,0.682051282051282,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
42,A2,0.8249017294086756,54.0,11.0,53,63,0.8307692307692308,0.0058675013605552495,0.8518518518518519,0.12664475126013588,0.42112007870408924,0.6666666666666666,0.9259259259259259,0.2592592592592593,0.0021301775147928993,0.7313652038574219,0.9109506607055664,0.17958545684814453,L6,0.8307692307692308,0.9692307692307692,0.0,0.8307692307692308,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
43,A2,0.8050397653003374,49.0,16.0,48,63,0.7538461538461538,-0.05119361145418355,0.7037037037037037,0.2110190664036818,0.6141911424134089,0.7777777777777778,0.7777777777777778,0.0,0.0028115474269320424,0.64306640625,0.8498439788818359,0.20677757263183594,L5,0.682051282051282,0.8307692307692308,0.07179487179487187,0.682051282051282,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
44,A2,0.7468549962073061,47.0,18.0,46,63,0.7230769230769231,-0.02377807313038305,0.6296296296296297,0.24192855577470956,0.6797122029314651,0.7407407407407407,0.7777777777777778,0.03703703703703709,0.0030338891877353417,0.6091232299804688,0.8240337371826172,0.21491050720214844,L5,0.682051282051282,0.8307692307692308,0.0410256410256411,0.682051282051282,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
45,A2,0.8248389702092801,50.0,15.0,49,63,0.7692307692307693,-0.055608200978510824,0.8148148148148148,0.15296953758492216,0.48532219119451625,0.7037037037037037,1.0,0.2962962962962963,0.0026896180742334587,0.6603031158447266,0.8624839782714844,0.2021808624267578,L5,0.682051282051282,0.8307692307692308,0.06153846153846154,0.8307692307692308,"0.092308,0.258974,0.400000,0.553846,0.682051,0.830769,0.969231"
