item_id,cefr_true,cefr_hat,error_type,true_p_mid,alpha,beta,p_est,p_error,cefr_conf,cefr_margin,cefr_entropy,d_to_boundary_true,nearest_boundary_true,d_to_boundary_hat,nearest_boundary_hat,acc_weak_test,acc_strong_test,gap_strong_weak_test,flag_entropy,flag_conf,flag_margin,flag_boundary,flag_gap,flag_review,T,n_train,n_test
1,A1,A1,exact,0.9273956048555962,104.0,10.0,0.9122807017543859,-0.01511490310121033,0.9799658836986056,0.9599317794113502,0.09817204234328952,0.02260439514440371,0.95,0.03771929824561404,0.95,0.8541666666666666,0.9166666666666666,0.0625,0,0,0,0,0,0,160,112,48
2,A2,A2,exact,0.7658317659628078,94.0,20.0,0.8245614035087719,0.058729637545964164,0.7535146752481608,0.5080009204008968,0.5647892419343585,0.06583176596280782,0.7,0.025438596491228038,0.85,0.7708333333333334,0.8541666666666666,0.08333333333333326,0,0,0,0,0,0,160,112,48
5,C1,C1,exact,0.3787896879867074,42.0,72.0,0.3684210526315789,-0.010368635355128497,0.7574597218114337,0.517734275598879,0.5695750124224399,0.021210312013292598,0.4,0.031578947368421095,0.4,0.375,0.5,0.125,0,0,0,0,0,0,160,112,48
6,C2,C2,exact,0.20460520435890459,23.0,91.0,0.20175438596491227,-0.002850818393992316,0.896299067208233,0.792600706631877,0.33316932840425995,0.045394795641095415,0.25,0.04824561403508773,0.25,0.16666666666666666,0.1875,0.020833333333333343,0,0,0,0,1,1,160,112,48
8,A1,A1,exact,0.8594177347887649,98.0,16.0,0.8596491228070176,0.00023138801825262068,0.6386449474614267,0.27731589304508475,0.6544678696247535,0.009417734788764953,0.85,0.009649122807017574,0.85,0.875,0.8125,-0.0625,1,0,0,1,1,1,160,112,48
10,A2,A1,adjacent,0.8463433527455133,98.0,16.0,0.8596491228070176,0.01330577006150424,0.6386449474614267,0.27731589304508475,0.6544678696247535,0.003656647254486667,0.85,0.009649122807017574,0.85,0.7916666666666666,0.875,0.08333333333333337,1,0,0,1,0,1,160,112,48
11,B1,B1,exact,0.664170955298553,77.0,37.0,0.6754385964912281,0.011267641192675093,0.7035284848337106,0.4100584773992255,0.6246322484417487,0.03582904470144699,0.7,0.024561403508771895,0.7,0.5625,0.6458333333333334,0.08333333333333337,1,0,0,0,0,1,160,112,48
12,B1,A2,adjacent,0.667909645791543,86.0,28.0,0.7543859649122807,0.08647631912073772,0.9030698827437513,0.8105495930191682,0.33624277463145374,0.03209035420845696,0.7,0.05438596491228076,0.7,0.7291666666666666,0.75,0.02083333333333337,0,0,0,0,1,1,160,112,48
13,B2,C1,adjacent,0.4192170449013319,45.0,69.0,0.39473684210526316,-0.024480202796068717,0.5505542407318141,0.10191341025134976,0.6944779277767187,0.01921704490133186,0.4,0.0052631578947368585,0.4,0.2916666666666667,0.3958333333333333,0.10416666666666663,1,1,0,0,0,1,160,112,48
14,B2,B2,exact,0.4675578906843351,59.0,55.0,0.5175438596491229,0.04998596896478774,0.7496894687338373,0.5051118388986123,0.5901475047422683,0.0675578906843351,0.4,0.03245614035087718,0.55,0.375,0.6458333333333334,0.27083333333333337,0,0,0,0,0,0,160,112,48
15,C1,C1,exact,0.3056197036348872,38.0,76.0,0.3333333333333333,0.027713629698446096,0.906809885262745,0.8384136714243009,0.3638582016029389,0.05561970363488722,0.25,0.06666666666666671,0.4,0.25,0.3541666666666667,0.10416666666666669,0,0,0,0,0,0,160,112,48
16,C1,C1,exact,0.3890147483272903,44.0,70.0,0.38596491228070173,-0.0030498360465885943,0.6249411646129795,0.2508488660687216,0.6688330533219501,0.010985251672709695,0.4,0.01403508771929829,0.4,0.3541666666666667,0.5833333333333334,0.22916666666666669,1,0,0,0,0,1,160,112,48
17,C2,C2,exact,0.1965797680120997,17.0,97.0,0.14912280701754385,-0.04745696099455585,0.9961264820470079,0.9922529661033712,0.02537797625988148,0.0534202319879003,0.25,0.049122807017543846,0.1,0.1875,0.16666666666666666,-0.020833333333333343,0,0,0,0,1,1,160,112,48
18,C2,C2,exact,0.22341424199062448,26.0,88.0,0.22807017543859648,0.004655933447971994,0.7208398227888738,0.4417238820785813,0.5925896887763078,0.026585758009375515,0.25,0.02192982456140352,0.25,0.20833333333333334,0.20833333333333334,0.0,0,0,0,0,1,1,160,112,48
194998,C2,C2,exact,0.16651212982409969,20.0,94.0,0.17543859649122806,0.008926466667128374,0.9747136895993367,0.9494274717452471,0.11795534078420666,0.06651212982409968,0.1,0.07456140350877194,0.25,0.125,0.125,0.0,0,0,0,0,1,1,160,112,48
194999,C2,C2,exact,0.13408580826771654,17.0,97.0,0.14912280701754385,0.015036998749827307,0.9961264820470079,0.9922529661033712,0.02537797625988148,0.03408580826771654,0.1,0.049122807017543846,0.1,0.0625,0.10416666666666667,0.04166666666666667,0,0,0,0,1,1,160,112,48
195000,B1,A2,adjacent,0.6331877180523752,83.0,31.0,0.7280701754385965,0.09488245738622136,0.7546232161646353,0.509764398522687,0.5610508471498087,0.06681228194762479,0.7,0.02807017543859658,0.7,0.4791666666666667,0.5625,0.08333333333333331,0,0,0,0,0,0,160,112,48
195001,A2,A2,exact,0.7095725884156262,80.0,34.0,0.7017543859649122,-0.007818202450713962,0.5272218606425497,0.0549002808840679,0.6954155325515632,0.009572588415626249,0.7,0.0017543859649122862,0.7,0.6458333333333334,0.7083333333333334,0.0625,1,1,1,1,0,1,160,112,48
195002,A1,A1,exact,0.9327631171992582,105.0,9.0,0.9210526315789473,-0.011710485620310851,0.9905148031826374,0.9810296088494609,0.05362237387673829,0.01723688280074176,0.95,0.02894736842105261,0.95,0.9583333333333334,0.8541666666666666,-0.10416666666666674,0,0,0,0,1,1,160,112,48
