item_id,cefr_true,cefr_hat,error_type,true_p_mid,alpha,beta,p_est,p_error,cefr_conf,cefr_margin,cefr_entropy,d_to_boundary_true,nearest_boundary_true,d_to_boundary_hat,nearest_boundary_hat,acc_weak_test,acc_strong_test,gap_strong_weak_test,flag_entropy,flag_conf,flag_margin,flag_boundary,flag_gap,flag_review,T,n_train,n_test
1,A1,A1,exact,0.9273956048555962,98.0,9.0,0.9158878504672897,-0.011507754388306535,0.9824046927161859,0.9648094028892902,0.08852705917098669,0.02260439514440371,0.95,0.034112149532710245,0.95,0.8888888888888888,0.8666666666666667,-0.022222222222222143,0,0,0,0,1,1,150,105,45
2,A2,A2,exact,0.7658317659628078,88.0,19.0,0.822429906542056,0.05659814057924828,0.7636356434408682,0.5288567315588408,0.5563673411776475,0.06583176596280782,0.7,0.027570093457943923,0.85,0.7777777777777778,0.8,0.022222222222222254,0,0,0,0,1,1,150,105,45
5,C1,C1,exact,0.3787896879867074,41.0,66.0,0.38317757009345793,0.004387882106750507,0.6432844169226406,0.2881250339183107,0.6622185699315699,0.021210312013292598,0.4,0.01682242990654209,0.4,0.3333333333333333,0.4666666666666667,0.13333333333333336,1,0,0,0,0,1,150,105,45
6,C2,C2,exact,0.20460520435890459,19.0,88.0,0.17757009345794392,-0.02703511090096067,0.9671941589639104,0.9343886029249312,0.1443677899211511,0.045394795641095415,0.25,0.07242990654205608,0.25,0.15555555555555556,0.2,0.04444444444444445,0,0,0,0,1,1,150,105,45
8,A1,A1,exact,0.8594177347887649,94.0,13.0,0.8785046728971962,0.019086938108431317,0.8210401707262971,0.6420848462037178,0.4698647649733136,0.009417734788764953,0.85,0.02850467289719627,0.85,0.8666666666666667,0.8444444444444444,-0.022222222222222254,0,0,0,1,1,1,150,105,45
10,A2,A1,adjacent,0.8463433527455133,93.0,14.0,0.8691588785046729,0.02281552575915957,0.7367540619931995,0.47352259419779164,0.5765811634365297,0.003656647254486667,0.85,0.019158878504672905,0.85,0.8444444444444444,0.8666666666666667,0.022222222222222254,0,0,0,1,1,1,150,105,45
11,B1,B1,exact,0.664170955298553,73.0,34.0,0.6822429906542056,0.018072035355652605,0.6427249591725599,0.28793057969322844,0.6666884600918669,0.03582904470144699,0.7,0.017757009345794383,0.7,0.6,0.7333333333333333,0.1333333333333333,1,0,0,0,0,1,150,105,45
12,B1,A2,adjacent,0.667909645791543,81.0,26.0,0.7570093457943925,0.0890997000028495,0.9044101672121004,0.8156253016345819,0.33985531952229464,0.03209035420845696,0.7,0.05700934579439254,0.7,0.7555555555555555,0.8,0.04444444444444451,0,0,0,0,1,1,150,105,45
13,B2,B2,exact,0.4192170449013319,44.0,63.0,0.411214953271028,-0.008002091630303854,0.5867405510655203,0.17559837380294718,0.6918258188481768,0.01921704490133186,0.4,0.011214953271028005,0.4,0.3111111111111111,0.35555555555555557,0.04444444444444445,1,1,0,0,1,1,150,105,45
14,B2,B2,exact,0.4675578906843351,55.0,52.0,0.514018691588785,0.04646080090444987,0.762566967280957,0.5338878707289983,0.58578450650883,0.0675578906843351,0.4,0.03598130841121505,0.55,0.3111111111111111,0.6222222222222222,0.3111111111111111,0,0,0,0,0,0,150,105,45
