item_id,cefr_true,cefr_hat,error_type,true_p_mid,alpha,beta,p_est,p_error,cefr_conf,cefr_margin,cefr_entropy,d_to_boundary_true,nearest_boundary_true,d_to_boundary_hat,nearest_boundary_hat,acc_weak_test,acc_strong_test,gap_strong_weak_test,flag_entropy,flag_conf,flag_margin,flag_boundary,flag_gap,flag_review,T,n_train,n_test
1,A1,A1,exact,0.9273956048555962,84.0,9.0,0.9032258064516129,-0.024169798403983367,0.9438629897892652,0.8877267659189018,0.2162129034875375,0.02260439514440371,0.95,0.04677419354838708,0.95,0.9487179487179487,0.7948717948717948,-0.15384615384615385,0,0,0,0,1,1,130,91,39
2,A2,A2,exact,0.7658317659628078,76.0,17.0,0.8172043010752689,0.05137253511246109,0.7844045505773949,0.5730330190146846,0.5420701768241386,0.06583176596280782,0.7,0.03279569892473111,0.85,0.7692307692307693,0.8205128205128205,0.05128205128205121,0,0,0,0,0,0,130,91,39
5,C1,B2,adjacent,0.3787896879867074,39.0,54.0,0.41935483870967744,0.04056515072297001,0.6377307846894614,0.28137381669411965,0.6857724755184228,0.021210312013292598,0.4,0.019354838709677413,0.4,0.41025641025641024,0.5128205128205128,0.10256410256410253,1,0,0,0,0,1,130,91,39
6,C2,C2,exact,0.20460520435890459,15.0,78.0,0.16129032258064516,-0.04331488177825943,0.9826350399567719,0.9652703156023281,0.08760159406448959,0.045394795641095415,0.25,0.06129032258064515,0.1,0.1282051282051282,0.28205128205128205,0.15384615384615385,0,0,0,0,0,0,130,91,39
8,A1,A1,exact,0.8594177347887649,81.0,12.0,0.8709677419354839,0.011550007146718944,0.7423177203555477,0.484674131239624,0.5709979823194196,0.009417734788764953,0.85,0.020967741935483897,0.85,0.8974358974358975,0.8717948717948718,-0.02564102564102566,0,0,0,1,1,1,130,91,39
10,A2,A1,adjacent,0.8463433527455133,79.0,14.0,0.8494623655913979,0.003119012845884561,0.5211496574187435,0.042622290438978805,0.6949333961296842,0.003656647254486667,0.85,0.0005376344086021057,0.85,0.9230769230769231,0.8461538461538461,-0.07692307692307698,1,1,1,1,1,1,130,91,39
11,B1,B1,exact,0.664170955298553,64.0,29.0,0.6881720430107527,0.024001087712199776,0.5836903785213247,0.17047589986350797,0.6975868165416029,0.03582904470144699,0.7,0.011827956989247213,0.7,0.6153846153846154,0.7435897435897436,0.1282051282051282,1,1,0,0,0,1,130,91,39
12,B1,A2,adjacent,0.667909645791543,71.0,22.0,0.7634408602150538,0.09553121442351076,0.9037265501268187,0.8236450112691387,0.3605006094639728,0.03209035420845696,0.7,0.0634408602150538,0.7,0.7692307692307693,0.7948717948717948,0.02564102564102555,0,0,0,0,1,1,130,91,39
13,B2,C1,adjacent,0.4192170449013319,36.0,57.0,0.3870967741935484,-0.032120270707783505,0.6043998797194834,0.2115434986318374,0.6892096167325348,0.01921704490133186,0.4,0.012903225806451646,0.4,0.3076923076923077,0.41025641025641024,0.10256410256410253,1,0,0,0,0,1,130,91,39
14,B2,B2,exact,0.4675578906843351,47.0,46.0,0.5053763440860215,0.03781845340168638,0.7847949921223625,0.5899292412221171,0.5884267074336877,0.0675578906843351,0.4,0.044623655913978544,0.55,0.3076923076923077,0.6923076923076923,0.3846153846153846,0,0,0,0,0,0,130,91,39
15,C1,C1,exact,0.3056197036348872,35.0,58.0,0.3763440860215054,0.07072438238661816,0.6818412129448971,0.3679125121359758,0.6492207789627141,0.05561970363488722,0.25,0.023655913978494647,0.4,0.2564102564102564,0.28205128205128205,0.02564102564102566,1,0,0,0,1,1,130,91,39
16,C1,C1,exact,0.3890147483272903,31.0,62.0,0.3333333333333333,-0.05568141499395701,0.8725867468119664,0.7837129949037954,0.4596486850661458,0.010985251672709695,0.4,0.06666666666666671,0.4,0.3333333333333333,0.5384615384615384,0.20512820512820512,0,0,0,0,0,0,130,91,39
17,C2,C2,exact,0.1965797680120997,14.0,79.0,0.15053763440860216,-0.04604213360349754,0.9911061120922384,0.9822122873334312,0.050855447521379854,0.0534202319879003,0.25,0.05053763440860215,0.1,0.20512820512820512,0.23076923076923078,0.02564102564102566,0,0,0,0,1,1,130,91,39
18,C2,C2,exact,0.22341424199062448,23.0,70.0,0.24731182795698925,0.023897585966364765,0.5399420972164878,0.08074923569559811,0.6962465666223395,0.026585758009375515,0.25,0.0026881720430107503,0.25,0.20512820512820512,0.1794871794871795,-0.025641025641025633,1,1,1,0,1,1,130,91,39
194998,C2,C2,exact,0.16651212982409969,15.0,78.0,0.16129032258064516,-0.005221807243454529,0.9826350399567719,0.9652703156023281,0.08760159406448959,0.06651212982409968,0.1,0.06129032258064515,0.1,0.1282051282051282,0.10256410256410256,-0.025641025641025633,0,0,0,0,1,1,130,91,39
194999,C2,C2,exact,0.13408580826771654,14.0,79.0,0.15053763440860216,0.01645182614088561,0.9911061120922384,0.9822122873334312,0.050855447521379854,0.03408580826771654,0.1,0.05053763440860215,0.1,0.07692307692307693,0.20512820512820512,0.1282051282051282,0,0,0,0,0,0,130,91,39
195000,B1,A2,adjacent,0.6331877180523752,68.0,25.0,0.7311827956989247,0.09799507764654958,0.7553355903165999,0.5126602575467314,0.5684667747002141,0.06681228194762479,0.7,0.031182795698924792,0.7,0.6410256410256411,0.7692307692307693,0.1282051282051282,0,0,0,0,0,0,130,91,39
195001,A2,A2,exact,0.7095725884156262,66.0,27.0,0.7096774193548387,0.00010483093921254127,0.592822903293671,0.18671512687968544,0.6839033398583116,0.009572588415626249,0.7,0.00967741935483879,0.7,0.6923076923076923,0.5641025641025641,-0.1282051282051282,1,1,0,1,1,1,130,91,39
195002,A1,A1,exact,0.9327631171992582,86.0,7.0,0.9247311827956989,-0.008031934403559315,0.9869304491725475,0.9738609340365798,0.06967304891659196,0.01723688280074176,0.95,0.025268817204301075,0.95,0.9743589743589743,0.8717948717948718,-0.10256410256410253,0,0,0,0,1,1,130,91,39
195003,C1,C1,exact,0.34474965986830974,30.0,63.0,0.3225806451612903,-0.02216901470701943,0.8796281041833152,0.8179159049331439,0.45111069524934744,0.05525034013169028,0.4,0.07258064516129031,0.25,0.23076923076923078,0.3333333333333333,0.10256410256410253,0,0,0,0,0,0,130,91,39
195004,A2,A2,exact,0.8137131610128061,72.0,21.0,0.7741935483870968,-0.039519612625709355,0.9198927510997196,0.8698848216257586,0.3320870865756492,0.03628683898719387,0.85,0.0741935483870968,0.7,0.7948717948717948,0.8205128205128205,0.02564102564102566,0,0,0,0,1,1,130,91,39
195005,A2,A2,exact,0.7531788952194802,71.0,22.0,0.7634408602150538,0.010261964995573525,0.9037265501268187,0.8236450112691387,0.3605006094639728,0.05317889521948027,0.7,0.0634408602150538,0.7,0.7948717948717948,0.7948717948717948,0.0,0,0,0,0,1,1,130,91,39
195006,B2,B1,adjacent,0.5456047036592355,57.0,36.0,0.6129032258064516,0.0672985221472161,0.8538846262106828,0.7462137456578065,0.5002671623536817,0.004395296340764521,0.55,0.06290322580645158,0.55,0.5128205128205128,0.6153846153846154,0.10256410256410264,0,0,0,1,0,1,130,91,39
