item_id,cefr_true,cefr_hat,error_type,true_p_mid,alpha,beta,p_est,p_error,cefr_conf,cefr_margin,cefr_entropy,d_to_boundary_true,nearest_boundary_true,d_to_boundary_hat,nearest_boundary_hat,acc_weak_test,acc_strong_test,gap_strong_weak_test,flag_entropy,flag_conf,flag_margin,flag_boundary,flag_gap,flag_review,T,n_train,n_test
1,A1,A1,exact,0.9273956048555962,108.0,12.0,0.9,-0.027395604855596223,0.9539644848540271,0.9079290156126173,0.18667298084366293,0.02260439514440371,0.95,0.04999999999999993,0.95,0.8653846153846154,0.9423076923076923,0.07692307692307687,0,0,0,0,0,0,170,118,52
2,A2,A2,exact,0.7658317659628078,99.0,21.0,0.825,0.05916823403719218,0.7562063446413584,0.5131268919680382,0.5602925238814602,0.06583176596280782,0.7,0.025000000000000022,0.85,0.75,0.8269230769230769,0.07692307692307687,0,0,0,0,0,0,170,118,52
5,C1,C1,exact,0.3787896879867074,43.0,77.0,0.35833333333333334,-0.020456354653374087,0.8253597446387354,0.6552592398994764,0.48430000481385516,0.021210312013292598,0.4,0.041666666666666685,0.4,0.34615384615384615,0.4807692307692308,0.13461538461538464,0,0,0,0,0,0,170,118,52
6,C2,C2,exact,0.20460520435890459,23.0,97.0,0.19166666666666668,-0.012938537692237906,0.9408912641468589,0.8817829372188319,0.2245133703069721,0.045394795641095415,0.25,0.05833333333333332,0.25,0.17307692307692307,0.17307692307692307,0.0,0,0,0,0,1,1,170,118,52
8,A1,A1,exact,0.8594177347887649,103.0,17.0,0.8583333333333333,-0.0010844014554316495,0.6253037529110884,0.2506271598840064,0.6616212324763547,0.009417734788764953,0.85,0.008333333333333304,0.85,0.8653846153846154,0.8269230769230769,-0.03846153846153855,1,0,0,1,1,1,170,118,52
10,A2,A1,adjacent,0.8463433527455133,104.0,16.0,0.8666666666666667,0.020323313921153385,0.7201923381314832,0.44039148155468794,0.5928506754845485,0.003656647254486667,0.85,0.01666666666666672,0.85,0.7692307692307693,0.8653846153846154,0.09615384615384615,0,0,0,1,0,1,170,118,52
11,B1,B1,exact,0.664170955298553,80.0,40.0,0.6666666666666666,0.0024957113681136622,0.7736380516635517,0.5516995754631682,0.5566337551800935,0.03582904470144699,0.7,0.033333333333333326,0.7,0.5576923076923077,0.6346153846153846,0.07692307692307687,0,0,0,0,0,0,170,118,52
12,B1,A2,adjacent,0.667909645791543,89.0,31.0,0.7416666666666667,0.0737570208751237,0.8499960807626676,0.7012167366630699,0.4298638038370713,0.03209035420845696,0.7,0.04166666666666674,0.7,0.7307692307692307,0.75,0.019230769230769273,0,0,0,0,1,1,170,118,52
13,B2,C1,adjacent,0.4192170449013319,46.0,74.0,0.38333333333333336,-0.03588371156799852,0.6500766960125152,0.30097022915546984,0.6535082295806957,0.01921704490133186,0.4,0.016666666666666663,0.4,0.3076923076923077,0.46153846153846156,0.15384615384615385,1,0,0,0,0,1,170,118,52
14,B2,B2,exact,0.4675578906843351,62.0,58.0,0.5166666666666667,0.0491087759823316,0.7620202868356525,0.5290491882905887,0.5731289952979901,0.0675578906843351,0.4,0.033333333333333326,0.55,0.40384615384615385,0.6538461538461539,0.25,0,0,0,0,0,0,170,118,52
15,C1,C1,exact,0.3056197036348872,39.0,81.0,0.325,0.019380296365112792,0.922375056466991,0.8794332713307164,0.3262994117794904,0.05561970363488722,0.25,0.07500000000000001,0.25,0.28846153846153844,0.34615384615384615,0.05769230769230771,0,0,0,0,0,0,170,118,52
16,C1,C1,exact,0.3890147483272903,45.0,75.0,0.375,-0.014014748327290327,0.7162247875180673,0.4338495662460881,0.605557234481311,0.010985251672709695,0.4,0.025000000000000022,0.4,0.34615384615384615,0.5769230769230769,0.23076923076923073,1,0,0,0,0,1,170,118,52
17,C2,C2,exact,0.1965797680120997,17.0,103.0,0.14166666666666666,-0.054913101345433035,0.9983520348506598,0.9967040699315166,0.012207123790904108,0.0534202319879003,0.25,0.04166666666666666,0.1,0.19230769230769232,0.17307692307692307,-0.019230769230769246,0,0,0,0,1,1,170,118,52
18,C2,C2,exact,0.22341424199062448,27.0,93.0,0.225,0.0015857580093755208,0.751238256194727,0.5024975200982353,0.5611887336883644,0.026585758009375515,0.25,0.024999999999999994,0.25,0.21153846153846154,0.21153846153846154,0.0,0,0,0,0,1,1,170,118,52
194998,C2,C2,exact,0.16651212982409969,21.0,99.0,0.175,0.008487870175900303,0.9781103313610415,0.9562207045940669,0.10530554891771832,0.06651212982409968,0.1,0.07499999999999998,0.1,0.11538461538461539,0.11538461538461539,0.0,0,0,0,0,1,1,170,118,52
194999,C2,C2,exact,0.13408580826771654,19.0,101.0,0.15833333333333333,0.024247525065616782,0.9933638804691377,0.9867277643909169,0.03989575689600893,0.03408580826771654,0.1,0.05833333333333332,0.1,0.09615384615384616,0.07692307692307693,-0.019230769230769232,0,0,0,0,1,1,170,118,52
195000,B1,A2,adjacent,0.6331877180523752,88.0,32.0,0.7333333333333333,0.10014561528095811,0.7978863437948235,0.596359955407665,0.5074077395892354,0.06681228194762479,0.7,0.033333333333333326,0.7,0.5,0.5769230769230769,0.07692307692307687,0,0,0,0,0,0,170,118,52
195001,A2,A2,exact,0.7095725884156262,85.0,35.0,0.7083333333333334,-0.0012392550822928339,0.5898267708102543,0.17987390527287367,0.6789147580546644,0.009572588415626249,0.7,0.008333333333333415,0.7,0.7115384615384616,0.7692307692307693,0.05769230769230771,1,1,0,1,0,1,170,118,52
195002,A1,A1,exact,0.9327631171992582,111.0,9.0,0.925,-0.007763117199258152,0.9945047031906669,0.9890094068394352,0.03407694791389601,0.01723688280074176,0.95,0.02499999999999991,0.95,0.9615384615384616,0.8653846153846154,-0.09615384615384615,0,0,0,0,1,1,170,118,52
195003,C1,C1,exact,0.34474965986830974,39.0,81.0,0.325,-0.019749659868309732,0.922375056466991,0.8794332713307164,0.3262994117794904,0.05525034013169028,0.4,0.07500000000000001,0.25,0.17307692307692307,0.34615384615384615,0.17307692307692307,0,0,0,0,0,0,170,118,52
195004,A2,A2,exact,0.8137131610128061,95.0,25.0,0.7916666666666666,-0.022046494346139478,0.9410032642837228,0.8925308776150866,0.2518642293695589,0.03628683898719387,0.85,0.05833333333333335,0.85,0.8269230769230769,0.8269230769230769,0.0,0,0,0,0,1,1,170,118,52
195005,A2,A2,exact,0.7531788952194802,92.0,28.0,0.7666666666666667,0.013487771447186492,0.9429798988419124,0.8952175474353049,0.243984141301449,0.05317889521948027,0.7,0.06666666666666676,0.7,0.8461538461538461,0.8076923076923077,-0.038461538461538436,0,0,0,0,1,1,170,118,52
195006,B2,B1,adjacent,0.5456047036592355,75.0,45.0,0.625,0.07939529634076448,0.9118304304487199,0.8648939192786526,0.35921647528587886,0.004395296340764521,0.55,0.07499999999999996,0.55,0.4423076923076923,0.5192307692307693,0.07692307692307698,0,0,0,1,0,1,170,118,52
195007,A1,A1,exact,0.9393121121322198,108.0,12.0,0.9,-0.039312112132219745,0.9539644848540271,0.9079290156126173,0.18667298084366293,0.010687887867780188,0.95,0.04999999999999993,0.95,0.9423076923076923,0.9615384615384616,0.019230769230769273,0,0,0,0,1,1,170,118,52
195008,C2,C2,exact,0.21675752456106429,28.0,92.0,0.23333333333333334,0.01657580877226905,0.6780485688874154,0.3561469856445453,0.6288188189366346,0.033242475438935715,0.25,0.016666666666666663,0.25,0.19230769230769232,0.19230769230769232,0.0,1,0,0,0,1,1,170,118,52
195009,A1,A2,adjacent,0.8694638707851967,99.0,21.0,0.825,-0.04446387078519676,0.7562063446413584,0.5131268919680382,0.5602925238814602,0.019463870785196735,0.85,0.025000000000000022,0.85,0.8846153846153846,0.9038461538461539,0.019230769230769273,0,0,0,0,1,1,170,118,52
195010,A2,A2,exact,0.7700081505590551,96.0,24.0,0.8,0.029991849440944907,0.9168641640666829,0.8395251783859152,0.3073900361091527,0.07000815055905518,0.7,0.04999999999999993,0.85,0.6346153846153846,0.75,0.11538461538461542,0,0,0,0,0,0,170,118,52
195011,B1,B1,exact,0.5565705648680843,66.0,54.0,0.55,-0.006570564868084272,0.502157193828517,0.005065555229513297,0.6992674358603868,0.006570564868084272,0.55,0.0,0.55,0.5576923076923077,0.5384615384615384,-0.019230769230769273,1,1,1,1,1,1,170,118,52
195012,A1,A1,exact,0.8654289492067547,104.0,16.0,0.8666666666666667,0.001237717459911969,0.7201923381314832,0.44039148155468794,0.5928506754845485,0.01542894920675475,0.85,0.01666666666666672,0.85,0.9230769230769231,0.8461538461538461,-0.07692307692307698,0,0,0,0,1,1,170,118,52
195013,A2,A2,exact,0.8024573429863682,93.0,27.0,0.775,-0.02745734298636815,0.9530827971782632,0.922930173846279,0.21992120962527936,0.047542657013631806,0.85,0.07499999999999996,0.85,0.6730769230769231,0.7884615384615384,0.11538461538461531,0,0,0,0,0,0,170,118,52
195014,C1,C1,exact,0.3617143233861726,36.0,84.0,0.3,-0.06171432338617261,0.8761120872691963,0.7629963244688737,0.4112003555312731,0.038285676613827424,0.4,0.04999999999999999,0.25,0.25,0.40384615384615385,0.15384615384615385,0,0,0,0,0,0,170,118,52
195015,C2,C1,adjacent,0.2451264598651315,33.0,87.0,0.275,0.02987354013486851,0.7216767133228199,0.445296278010708,0.6029443387631392,0.004873540134868487,0.25,0.025000000000000022,0.25,0.3076923076923077,0.3269230769230769,0.019230769230769218,1,0,0,1,1,1,170,118,52
195016,A2,A2,exact,0.7488738037207228,92.0,28.0,0.7666666666666667,0.017792862945943955,0.9429798988419124,0.8952175474353049,0.243984141301449,0.04887380372072281,0.7,0.06666666666666676,0.7,0.7115384615384616,0.75,0.038461538461538436,0,0,0,0,1,1,170,118,52
195017,A1,A1,exact,0.8870459706034869,106.0,14.0,0.8833333333333333,-0.003712637270153585,0.8697106096782999,0.73942187433104,0.3869451015423012,0.03704597060348691,0.85,0.033333333333333326,0.85,0.8269230769230769,0.7884615384615384,-0.038461538461538436,0,0,0,0,1,1,170,118,52
195018,A1,A1,exact,0.8969555811275808,115.0,5.0,0.9583333333333334,0.06137775220575259,0.999867784458039,0.9997355689164542,0.0013130341078234943,0.0469555811275808,0.85,0.008333333333333415,0.95,0.8076923076923077,0.9615384615384616,0.15384615384615385,0,0,0,0,0,0,170,118,52
195019,B1,B1,exact,0.5784207038626429,78.0,42.0,0.65,0.07157929613735714,0.8636579384838344,0.7398882003847077,0.44021026240968925,0.028420703862642838,0.55,0.04999999999999993,0.7,0.6923076923076923,0.6923076923076923,0.0,0,0,0,0,1,1,170,118,52
195020,B2,B2,exact,0.41948822580032075,54.0,66.0,0.45,0.030511774199679265,0.8509208521689651,0.7158852026110525,0.46765560610440743,0.019488225800320724,0.4,0.04999999999999999,0.4,0.3076923076923077,0.4423076923076923,0.13461538461538458,0,0,0,0,0,0,170,118,52
195021,C2,C2,exact,0.17135573893389006,25.0,95.0,0.20833333333333334,0.036977594399443287,0.8678620444611604,0.7357273263505295,0.3904683665747148,0.07135573893389005,0.1,0.04166666666666666,0.25,0.11538461538461539,0.23076923076923078,0.11538461538461539,0,0,0,0,0,0,170,118,52
195022,A2,A2,exact,0.7340364023576326,84.0,36.0,0.7,-0.03403640235763261,0.510590827800416,0.021557960457840974,0.6960718330236297,0.03403640235763261,0.7,0.0,0.7,0.75,0.6923076923076923,-0.05769230769230771,1,1,1,0,1,1,170,118,52
195023,A1,A1,exact,0.916981399468251,106.0,14.0,0.8833333333333333,-0.033648066134917665,0.8697106096782999,0.73942187433104,0.3869451015423012,0.03301860053174899,0.95,0.033333333333333326,0.85,0.8269230769230769,0.8846153846153846,0.05769230769230771,0,0,0,0,0,0,170,118,52
195024,B1,B1,exact,0.6155727878308497,75.0,45.0,0.625,0.009427212169150323,0.9118304304487199,0.8648939192786526,0.35921647528587886,0.06557278783084963,0.55,0.07499999999999996,0.55,0.5384615384615384,0.6538461538461539,0.11538461538461542,0,0,0,0,0,0,170,118,52
195025,A1,A1,exact,0.9332678196057838,112.0,8.0,0.9333333333333333,6.551372754959317e-05,0.9976525804686917,0.9953051610220063,0.016556971286076295,0.0167321803942162,0.95,0.016666666666666607,0.95,0.9038461538461539,0.9230769230769231,0.019230769230769273,0,0,0,0,1,1,170,118,52
195026,A2,A2,exact,0.8050397653003374,94.0,26.0,0.7833333333333333,-0.02170643196700406,0.9526617981689877,0.9235470148748993,0.2221505676810922,0.04496023469966259,0.85,0.06666666666666665,0.85,0.75,0.7884615384615384,0.038461538461538436,0,0,0,0,1,1,170,118,52
195027,A2,A2,exact,0.7468549962073061,93.0,27.0,0.775,0.028145003792693912,0.9530827971782632,0.922930173846279,0.21992120962527936,0.046854996207306154,0.7,0.07499999999999996,0.85,0.6346153846153846,0.8269230769230769,0.1923076923076923,0,0,0,0,0,0,170,118,52
195028,C2,C2,exact,0.22483897020928018,24.0,96.0,0.2,-0.024838970209280165,0.909600609114255,0.8192023986472562,0.3034753508990478,0.025161029790719824,0.25,0.04999999999999999,0.25,0.17307692307692307,0.25,0.07692307692307693,0,0,0,0,0,0,170,118,52
195029,B1,A2,adjacent,0.6707146536245202,84.0,36.0,0.7,0.02928534637547975,0.510590827800416,0.021557960457840974,0.6960718330236297,0.02928534637547975,0.7,0.0,0.7,0.6153846153846154,0.5769230769230769,-0.03846153846153855,1,1,1,0,1,1,170,118,52
195030,A1,A1,exact,0.8887478379030174,105.0,15.0,0.875,-0.013747837903017368,0.8028636924912933,0.6057295777607068,0.4964339877693234,0.03874783790301739,0.85,0.025000000000000022,0.85,0.8653846153846154,0.9615384615384616,0.09615384615384615,0,0,0,0,0,0,170,118,52
195031,B2,C1,adjacent,0.44324921558953667,48.0,72.0,0.4,-0.04324921558953665,0.5047928188936281,0.010238146334365372,0.6984541906918027,0.04324921558953665,0.4,0.0,0.4,0.4230769230769231,0.5384615384615384,0.11538461538461536,1,1,1,0,0,1,170,118,52
195032,A1,A1,exact,0.9182495503974976,112.0,8.0,0.9333333333333333,0.015083782935835788,0.9976525804686917,0.9953051610220063,0.016556971286076295,0.031750449602502395,0.95,0.016666666666666607,0.95,0.9423076923076923,0.9615384615384616,0.019230769230769273,0,0,0,0,1,1,170,118,52
195033,B1,B2,adjacent,0.5709628725413965,65.0,55.0,0.5416666666666666,-0.02929620587472992,0.5697232656758123,0.14046980139118848,0.6910062996682056,0.020962872541396504,0.55,0.008333333333333415,0.55,0.6153846153846154,0.6730769230769231,0.05769230769230771,1,1,0,0,0,1,170,118,52
195034,A2,A2,exact,0.7299862303712662,88.0,32.0,0.7333333333333333,0.0033471029620670834,0.7978863437948235,0.596359955407665,0.5074077395892354,0.029986230371266243,0.7,0.033333333333333326,0.7,0.6923076923076923,0.6923076923076923,0.0,0,0,0,0,1,1,170,118,52
195035,C1,C1,exact,0.25110434046265084,33.0,87.0,0.275,0.02389565953734918,0.7216767133228199,0.445296278010708,0.6029443387631392,0.0011043404626508435,0.25,0.025000000000000022,0.25,0.3269230769230769,0.34615384615384615,0.019230769230769218,1,0,0,1,1,1,170,118,52
195036,C2,C2,exact,0.21803865662532076,25.0,95.0,0.20833333333333334,-0.009705323291987422,0.8678620444611604,0.7357273263505295,0.3904683665747148,0.031961343374679235,0.25,0.04166666666666666,0.25,0.19230769230769232,0.19230769230769232,0.0,0,0,0,0,1,1,170,118,52
195037,A1,A1,exact,0.9164850856592032,109.0,11.0,0.9083333333333333,-0.008151752325869843,0.9755594498268173,0.9511189103777398,0.11485097063291963,0.033514914340796786,0.95,0.04166666666666663,0.95,0.9038461538461539,0.9038461538461539,0.0,0,0,0,0,1,1,170,118,52
195038,A1,A1,exact,0.9205165378626334,112.0,8.0,0.9333333333333333,0.012816795470699915,0.9976525804686917,0.9953051610220063,0.016556971286076295,0.029483462137366523,0.95,0.016666666666666607,0.95,0.8461538461538461,0.9230769230769231,0.07692307692307698,0,0,0,0,0,0,170,118,52
195039,C1,C1,exact,0.3671093546532952,38.0,82.0,0.31666666666666665,-0.05044268798662854,0.9188119818963836,0.8656721069720211,0.33399662762141136,0.03289064534670483,0.4,0.06666666666666665,0.25,0.34615384615384615,0.34615384615384615,0.0,0,0,0,0,1,1,170,118,52
195040,A2,A2,exact,0.768837366330751,91.0,29.0,0.7583333333333333,-0.010504032997417645,0.9225350344942715,0.8499756072675321,0.2908266199494114,0.068837366330751,0.7,0.05833333333333335,0.7,0.7115384615384616,0.7115384615384616,0.0,0,0,0,0,1,1,170,118,52
195041,A1,A1,exact,0.9068741195952893,103.0,17.0,0.8583333333333333,-0.048540786261956015,0.6253037529110884,0.2506271598840064,0.6616212324763547,0.04312588040471066,0.95,0.008333333333333304,0.85,0.8653846153846154,0.8846153846153846,0.019230769230769162,1,0,0,0,1,1,170,118,52
195042,A1,A1,exact,0.8639796998127657,103.0,17.0,0.8583333333333333,-0.0056463664794323964,0.6253037529110884,0.2506271598840064,0.6616212324763547,0.0139796998127657,0.85,0.008333333333333304,0.85,0.8269230769230769,0.9038461538461539,0.07692307692307698,1,0,0,0,0,1,170,118,52
195043,C2,C2,exact,0.11717951103039602,9.0,111.0,0.075,-0.04217951103039602,0.9999986182839431,0.9999972365678869,2.00241973231889e-05,0.017179511030396014,0.1,0.02500000000000001,0.1,0.1346153846153846,0.15384615384615385,0.019230769230769246,0,0,0,0,1,1,170,118,52
195044,C2,C2,exact,0.20026044426857076,18.0,102.0,0.15,-0.050260444268570764,0.9966117561313559,0.9932235131774473,0.022652957763015256,0.04973955573142924,0.25,0.04999999999999999,0.1,0.17307692307692307,0.21153846153846154,0.038461538461538464,0,0,0,0,1,1,170,118,52
195045,A2,A2,exact,0.7706644309214699,100.0,20.0,0.8333333333333334,0.06266890241186351,0.6725827567638331,0.3454841537436754,0.6348626932145313,0.0706644309214699,0.7,0.016666666666666607,0.85,0.8076923076923077,0.8653846153846154,0.05769230769230771,1,0,0,0,0,1,170,118,52
195046,C1,C1,exact,0.33478541597217837,44.0,76.0,0.36666666666666664,0.03188125069448827,0.7751760649342349,0.5528849493557559,0.5469743176705557,0.06521458402782165,0.4,0.03333333333333338,0.4,0.2692307692307692,0.19230769230769232,-0.0769230769230769,0,0,0,0,1,1,170,118,52
195047,A2,A2,exact,0.8147498286124037,99.0,21.0,0.825,0.010250171387596207,0.7562063446413584,0.5131268919680382,0.5602925238814602,0.03525017138759623,0.85,0.025000000000000022,0.85,0.7884615384615384,0.7692307692307693,-0.019230769230769162,0,0,0,0,1,1,170,118,52
195048,A2,A2,exact,0.7952077480000885,91.0,29.0,0.7583333333333333,-0.03687441466675523,0.9225350344942715,0.8499756072675321,0.2908266199494114,0.054792251999911445,0.85,0.05833333333333335,0.7,0.8269230769230769,0.8653846153846154,0.03846153846153855,0,0,0,0,1,1,170,118,52
195049,A1,A1,exact,0.9053579400657995,104.0,16.0,0.8666666666666667,-0.03869127339913281,0.7201923381314832,0.44039148155468794,0.5928506754845485,0.04464205993420045,0.95,0.01666666666666672,0.85,0.7692307692307693,0.8846153846153846,0.11538461538461531,0,0,0,0,0,0,170,118,52
195050,B2,B2,exact,0.4838810741118121,60.0,60.0,0.5,0.01611892588818792,0.8498441526720439,0.7132886832261874,0.46863068039295286,0.06611892588818796,0.55,0.050000000000000044,0.55,0.46153846153846156,0.4230769230769231,-0.03846153846153849,0,0,0,0,1,1,170,118,52
195051,A2,A2,exact,0.7455925147093918,90.0,30.0,0.75,0.004407485290608193,0.8915967986710015,0.785690340716971,0.35506670733483425,0.04559251470939185,0.7,0.050000000000000044,0.7,0.7115384615384616,0.8846153846153846,0.17307692307692302,0,0,0,0,0,0,170,118,52
