item_id,cefr_true,cefr_hat,error_type,true_p_mid,alpha,beta,p_est,p_error,cefr_conf,cefr_margin,cefr_entropy,d_to_boundary_true,nearest_boundary_true,d_to_boundary_hat,nearest_boundary_hat,acc_weak_test,acc_strong_test,gap_strong_weak_test,flag_entropy,flag_conf,flag_margin,flag_boundary,flag_gap,flag_review,T,n_train,n_test
1,A1,A1,exact,0.9273956048555962,128.0,14.0,0.9014084507042254,-0.025987154151370873,0.969703640023069,0.9394072825075693,0.13577088313755653,0.02260439514440371,0.95,0.04859154929577458,0.95,0.8833333333333333,0.9333333333333333,0.050000000000000044,0,0,0,0,1,1,200,140,60
2,A1,A1,exact,0.8938878439752052,125.0,17.0,0.8802816901408451,-0.013606153834360035,0.8651380638800776,0.7302762542680292,0.3955275138027501,0.043887843975205176,0.85,0.03028169014084514,0.85,0.9333333333333333,0.9333333333333333,0.0,0,0,0,0,1,1,200,140,60
3,A1,A1,exact,0.9358597919911382,136.0,6.0,0.9577464788732394,0.02188668688210116,0.9999642336652286,0.9999284673304606,0.00040195955253494875,0.014140208008861732,0.95,0.007746478873239426,0.95,0.9166666666666666,0.9166666666666666,0.0,0,0,0,0,1,1,200,140,60
5,A1,A1,exact,0.8594177347887649,124.0,18.0,0.8732394366197183,0.013821701830953326,0.8033990287615416,0.6067984675828756,0.495659883825699,0.009417734788764953,0.85,0.02323943661971828,0.85,0.85,0.8166666666666667,-0.033333333333333326,0,0,0,1,1,1,200,140,60
6,A1,A1,exact,0.9475622351636755,137.0,5.0,0.9647887323943662,0.017226497230690696,0.9999874518400357,0.9999749036800719,0.00015416593254793042,0.0024377648363244075,0.95,0.014788732394366289,0.95,0.8666666666666667,0.95,0.08333333333333326,0,0,0,1,0,1,200,140,60
7,A1,A1,exact,0.9261139701990353,132.0,10.0,0.9295774647887324,0.0034634945896970804,0.9983678397441247,0.9967356794929332,0.012105788794652484,0.02388602980096466,0.95,0.02042253521126758,0.95,0.95,0.8833333333333333,-0.06666666666666665,0,0,0,0,1,1,200,140,60
8,A1,A1,exact,0.9286064305276953,136.0,6.0,0.9577464788732394,0.029140048345544067,0.9999642336652286,0.9999284673304606,0.00040195955253494875,0.02139356947230464,0.95,0.007746478873239426,0.95,0.9666666666666667,0.95,-0.01666666666666672,0,0,0,0,1,1,200,140,60
10,A1,A1,exact,0.8950385937895566,127.0,15.0,0.8943661971830986,-0.0006723966064580145,0.9468585852370608,0.8937171803022848,0.2076632293217955,0.04503859378955666,0.85,0.04436619718309864,0.85,0.9166666666666666,0.9333333333333333,0.01666666666666672,0,0,0,0,1,1,200,140,60
11,A1,A1,exact,0.8870798024232581,126.0,16.0,0.8873239436619719,0.0002441412387137465,0.9126836216110542,0.8253672797327731,0.29628510823277265,0.037079802423258146,0.85,0.03732394366197189,0.85,0.8833333333333333,0.9333333333333333,0.050000000000000044,0,0,0,0,1,1,200,140,60
12,A1,A1,exact,0.9426764988848602,138.0,4.0,0.971830985915493,0.029154487030632836,0.9999957056507252,0.9999914113014503,5.736492696961893e-05,0.007323501115139797,0.95,0.02183098591549304,0.95,0.9166666666666666,0.95,0.033333333333333326,0,0,0,1,1,1,200,140,60
