item_id,cefr_true,cefr_hat,error_type,true_p_mid,alpha,beta,k_train,n_train,p_est,p_error,ci95_low,ci95_high,ci95_width,acc_test_mid,brier_test_mid,logloss_test_mid,cefr_conf,cefr_margin,cefr_entropy,d_to_boundary_true,nearest_boundary_true,d_to_boundary_hat,nearest_boundary_hat,acc_weak_test,acc_strong_test,gap_strong_weak_test,flag_entropy,flag_conf,flag_margin,flag_boundary,flag_gap,flag_review,T,n_test
1,A1,A1,exact,0.9273956048555962,84.0,9.0,83,91,0.9032258064516129,-0.024169798403983367,0.835833249111793,0.9542839110785178,0.11845066196672482,0.8974358974358975,0.09207823047573307,0.3308690760029777,0.9438629897892652,0.8877267659189018,0.2162129034875375,0.02260439514440371,0.95,0.04677419354838708,0.95,0.9487179487179487,0.7948717948717948,-0.15384615384615385,0,0,0,0,1,1,130,39
2,A1,A1,exact,0.8938878439752052,85.0,8.0,84,91,0.9139784946236559,0.020090650648450725,0.8494973749525946,0.9617079429640893,0.11221056801149476,0.8205128205128205,0.15600736412390942,0.5141140829109744,0.9717203054490899,0.9434407865505701,0.12871267874568965,0.043887843975205176,0.85,0.036021505376344076,0.95,0.8974358974358975,0.9230769230769231,0.02564102564102566,0,0,0,0,1,1,130,39
3,A1,A1,exact,0.9358597919911382,88.0,5.0,87,91,0.946236559139785,0.01037676714864677,0.8924065490902405,0.9821202066076392,0.08971365751739868,0.9743589743589743,0.025774433682862394,0.12879854795823165,0.9977684802675456,0.9955369616889861,0.015852635579004026,0.014140208008861732,0.95,0.0037634408602149616,0.95,1.0,0.9487179487179487,-0.05128205128205132,0,0,0,0,1,1,130,39
4,A1,A1,exact,0.9197368029059363,85.0,8.0,84,91,0.9139784946236559,-0.005758308282280411,0.8494973749525946,0.9617079429640893,0.11221056801149476,0.9743589743589743,0.028629365778169096,0.15054335755551593,0.9717203054490899,0.9434407865505701,0.12871267874568965,0.030263197094063665,0.95,0.036021505376344076,0.95,0.8717948717948718,0.9487179487179487,0.07692307692307687,0,0,0,0,0,0,130,39
5,A1,A1,exact,0.8594177347887649,81.0,12.0,80,91,0.8709677419354839,0.011550007146718944,0.7961282023728359,0.9307473145482565,0.13461911217542066,0.8717948717948718,0.1117692574508391,0.3829634801326684,0.7423177203555477,0.484674131239624,0.5709979823194196,0.009417734788764953,0.85,0.020967741935483897,0.85,0.8974358974358975,0.8717948717948718,-0.02564102564102566,0,0,0,1,1,1,130,39
6,A1,A1,exact,0.9475622351636755,90.0,3.0,89,91,0.967741935483871,0.02017970032019545,0.9236693282476756,0.9932241495288061,0.06955482128113055,0.9743589743589743,0.025027348648576548,0.12000001209637955,0.9996955240107789,0.9993910480507361,0.0027697474355811917,0.0024377648363244075,0.95,0.01774193548387104,0.95,1.0,0.9230769230769231,-0.07692307692307687,0,0,0,1,1,1,130,39
7,A1,A1,exact,0.9261139701990353,86.0,7.0,85,91,0.9247311827956989,-0.0013827874033364163,0.8634379041598688,0.9688622275618417,0.10542432340197294,0.9487179487179487,0.04922756743776515,0.2068899993201684,0.9869304491725475,0.9738609340365798,0.06967304891659196,0.02388602980096466,0.95,0.025268817204301075,0.95,0.9487179487179487,0.9487179487179487,0.0,0,0,0,0,1,1,130,39
8,A1,A1,exact,0.9286064305276953,88.0,5.0,87,91,0.946236559139785,0.01763012861208968,0.8924065490902405,0.9821202066076392,0.08971365751739868,0.9743589743589743,0.025774433682862394,0.12879854795823165,0.9977684802675456,0.9955369616889861,0.015852635579004026,0.02139356947230464,0.95,0.0037634408602149616,0.95,0.9487179487179487,1.0,0.05128205128205132,0,0,0,0,0,0,130,39
9,A1,A2,adjacent,0.8628113632675546,77.0,16.0,76,91,0.8279569892473119,-0.03485437402024272,0.7453808736834104,0.8971984903984382,0.1518176167150278,0.9230769230769231,0.08005371897151294,0.30965689434679533,0.6971622395673132,0.3962569547574828,0.6249434587044699,0.01281136326755461,0.85,0.022043010752688108,0.85,0.8974358974358975,0.8205128205128205,-0.07692307692307698,1,0,0,0,1,1,130,39
10,A1,A1,exact,0.8950385937895566,83.0,10.0,82,91,0.8924731182795699,-0.0025654755099867588,0.822403534376511,0.9466300605430694,0.12422652616655838,0.8717948717948718,0.11219616318471676,0.3850736949467288,0.8981562746882741,0.7963157345149596,0.32915149269900806,0.04503859378955666,0.85,0.0424731182795699,0.85,0.8717948717948718,0.8974358974358975,0.02564102564102566,0,0,0,0,1,1,130,39
