item_id,cefr_true,cefr_hat,error_type,true_p_mid,alpha,beta,k_train,n_train,p_est,p_error,ci95_low,ci95_high,ci95_width,acc_test_mid,brier_test_mid,logloss_test_mid,cefr_conf,cefr_margin,cefr_entropy,d_to_boundary_true,nearest_boundary_true,d_to_boundary_hat,nearest_boundary_hat,acc_weak_test,acc_strong_test,gap_strong_weak_test,flag_entropy,flag_conf,flag_margin,flag_boundary,flag_gap,flag_review,T,n_test
1,A1,A1,exact,0.9273956048555962,91.0,9.0,90,98,0.91,-0.017395604855596214,0.8469730200198541,0.9575835298814369,0.11061050986158283,0.8809523809523809,0.10571904761904762,0.36974340913560216,0.9681279214965524,0.9362559621891646,0.14119226608630414,0.02260439514440371,0.95,0.039999999999999925,0.95,0.9047619047619048,0.8571428571428571,-0.04761904761904767,0,0,0,0,1,1,140,42
2,A2,A2,exact,0.7658317659628078,82.0,18.0,81,98,0.82,0.054168234037192176,0.739361082006041,0.8885345525904925,0.14917347058445152,0.7142857142857143,0.21525714285714287,0.631693078543292,0.7739923066259309,0.5505722985071708,0.5485465411327747,0.06583176596280782,0.7,0.030000000000000027,0.85,0.7619047619047619,0.8095238095238095,0.04761904761904767,0,0,0,0,1,1,140,42
5,C1,C1,exact,0.3787896879867074,40.0,60.0,39,98,0.4,0.021210312013292598,0.30657252949182634,0.49721751385400675,0.19064498436218041,0.40476190476190477,0.24095238095238097,0.674942453238343,0.5048954596242913,0.011623471159473098,0.7063013610384018,0.021210312013292598,0.4,0.0,0.4,0.3333333333333333,0.5,0.16666666666666669,1,1,1,0,0,1,140,42
6,C2,C2,exact,0.20460520435890459,16.0,84.0,15,98,0.16,-0.04460520435890458,0.09529408883916199,0.23756028158463752,0.14226619274547553,0.30952380952380953,0.2360761904761905,0.6876144584744426,0.9868275592693665,0.9736551934458737,0.07011805456150574,0.045394795641095415,0.25,0.06,0.1,0.19047619047619047,0.19047619047619047,0.0,0,0,0,0,1,1,140,42
8,A1,A1,exact,0.8594177347887649,87.0,13.0,86,98,0.87,0.010582265211235065,0.7978373968626005,0.9281890679843678,0.13035167112176738,0.8809523809523809,0.10499523809523809,0.3655666817612514,0.7393345847836605,0.4786928256660481,0.5739956017164176,0.009417734788764953,0.85,0.020000000000000018,0.85,0.9047619047619048,0.8809523809523809,-0.023809523809523836,0,0,0,1,1,1,140,42
10,A2,A1,adjacent,0.8463433527455133,86.0,14.0,85,98,0.86,0.013656647254486676,0.7859223615873692,0.9204761495062743,0.13455378791890515,0.8333333333333334,0.13959999999999997,0.45337121750762516,0.637051602414795,0.2741738948052938,0.6557703924365645,0.003656647254486667,0.85,0.010000000000000009,0.85,0.8809523809523809,0.8809523809523809,0.0,1,0,0,1,1,1,140,42
11,B1,B1,exact,0.664170955298553,69.0,31.0,68,98,0.69,0.02582904470144698,0.5964500037694888,0.7763516449125716,0.17990164114308282,0.6428571428571429,0.23181428571428572,0.6568205742880152,0.573178667277023,0.1483703673916646,0.6953580895086271,0.03582904470144699,0.7,0.010000000000000009,0.7,0.6428571428571429,0.7380952380952381,0.09523809523809523,1,1,0,0,0,1,140,42
13,B2,B2,exact,0.4192170449013319,41.0,59.0,40,98,0.41,-0.009217044901331906,0.3160037964920722,0.5074073256335776,0.19140352914150538,0.2857142857142857,0.21952857142857146,0.6316228498542037,0.5733152050585617,0.1493487889970606,0.6996499621083005,0.01921704490133186,0.4,0.009999999999999953,0.4,0.3333333333333333,0.40476190476190477,0.07142857142857145,1,1,0,0,0,1,140,42
15,C1,C1,exact,0.3056197036348872,37.0,63.0,36,98,0.37,0.06438029636511278,0.2785310413688731,0.4663955622862072,0.18786452091733413,0.11904761904761904,0.16785238095238095,0.5253946040902859,0.7318748407970586,0.46817629511659486,0.6045821078432344,0.05561970363488722,0.25,0.030000000000000027,0.4,0.30952380952380953,0.30952380952380953,0.0,1,0,0,0,1,1,140,42
18,C2,C2,exact,0.22341424199062448,23.0,77.0,22,98,0.23,0.006585758009375525,0.15333093776749315,0.3168908441410652,0.16355990637357207,0.16666666666666666,0.1429,0.4627499651218298,0.6941170899517505,0.3883746663658315,0.6169869935967017,0.026585758009375515,0.25,0.01999999999999999,0.25,0.23809523809523808,0.14285714285714285,-0.09523809523809523,1,0,0,0,1,1,140,42
194998,C2,C2,exact,0.16651212982409969,17.0,83.0,16,98,0.17,0.003487870175900326,0.10333332189493803,0.24914634136659983,0.1458130194716618,0.16666666666666666,0.1389,0.4506007888148904,0.9756234833708053,0.9512472312747511,0.11461792852540663,0.06651212982409968,0.1,0.07,0.1,0.11904761904761904,0.11904761904761904,0.0,0,0,0,0,1,1,140,42
195001,A2,A2,exact,0.7095725884156262,72.0,28.0,71,98,0.72,0.01042741158437377,0.6285285398069604,0.8031383061691827,0.17460976636222225,0.7380952380952381,0.19363809523809528,0.5758630597636877,0.6806043503768208,0.3619403333947613,0.6320366345579065,0.009572588415626249,0.7,0.020000000000000018,0.7,0.5952380952380952,0.5476190476190477,-0.04761904761904756,1,0,0,1,1,1,140,42
195002,A1,A1,exact,0.9327631171992582,92.0,8.0,91,98,0.92,-0.012763117199258156,0.8597307341727796,0.9644664837399237,0.10473574956714415,0.9523809523809523,0.04639999999999998,0.19968384871853695,0.9847359937605656,0.9694720126209418,0.07898528194756975,0.01723688280074176,0.95,0.029999999999999916,0.95,0.9761904761904762,0.8571428571428571,-0.11904761904761907,0,0,0,0,1,1,140,42
195004,A2,A2,exact,0.8137131610128061,78.0,22.0,77,98,0.78,-0.03371316101280608,0.6942129567090998,0.8551881228336616,0.16097516612456186,0.8095238095238095,0.15506666666666666,0.4895406685044569,0.9314729991493278,0.8959648383403735,0.297274176313328,0.03628683898719387,0.85,0.06999999999999995,0.85,0.8095238095238095,0.8571428571428571,0.04761904761904756,0,0,0,0,1,1,140,42
195005,A2,A2,exact,0.7531788952194802,76.0,24.0,75,98,0.76,0.006821104780519782,0.6720714899698895,0.8380840968602786,0.1660126068903891,0.8571428571428571,0.13188571428571427,0.4391053471215297,0.9048465587624296,0.820192134764941,0.3473901699646583,0.05317889521948027,0.7,0.06000000000000005,0.7,0.8571428571428571,0.7380952380952381,-0.11904761904761896,0,0,0,0,1,1,140,42
195006,B2,B1,adjacent,0.5456047036592355,62.0,38.0,61,98,0.62,0.07439529634076447,0.5232877746679885,0.7121644369161426,0.18887666224815414,0.6190476190476191,0.2358285714285714,0.6645303629691734,0.8777031863357005,0.8012112429349447,0.4524016073778906,0.004395296340764521,0.55,0.06999999999999995,0.55,0.47619047619047616,0.6190476190476191,0.1428571428571429,0,0,0,1,0,1,140,42
195007,A1,A1,exact,0.9393121121322198,90.0,10.0,89,98,0.9,-0.039312112132219745,0.8344310242579897,0.9504891277913371,0.11605810353334745,0.9285714285714286,0.06714285714285713,0.26230512832469915,0.9388485565959619,0.8776976290608284,0.23013061851928363,0.010687887867780188,0.95,0.04999999999999993,0.95,0.9047619047619048,0.9285714285714286,0.023809523809523836,0,0,0,0,1,1,140,42
195008,C2,C2,exact,0.21675752456106429,22.0,78.0,21,98,0.22,0.0032424754389357158,0.14481187716633837,0.3057870432909003,0.16097516612456192,0.21428571428571427,0.16840000000000002,0.5196755821552015,0.7720180523240512,0.5440933614664883,0.5373582634768137,0.033242475438935715,0.25,0.03,0.25,0.19047619047619047,0.23809523809523808,0.047619047619047616,0,0,0,0,1,1,140,42
